,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,
627,0.08,0.28,1.44,16.13,-42.06,-29.38,7,-1.1,4.64,0.36,0.44,0.63,0.53,756869,24870,W,,
628,0.08,0.28,1.44,16.13,-42.06,-29.38,6.5,-1.9,5.3,0.36,0.44,0.63,0.53,756908,24909,W,,
629,0.13,-0.23,0.24,16.13,-42.06,-29.38,6.5,-1.9,5.3,0.36,0.44,0.63,0.53,756946,24947,W,,
630,0.13,-0.23,0.24,16.13,-42.06,-29.38,6.7,-3.36,5.79,0.36,0.44,0.63,0.53,756986,24987,W,,
631,0.13,-0.23,0.24,16.13,-42.06,-29.38,7.65,-2.9,6.52,0.36,0.44,0.63,0.53,757026,25027,W,,
632,0.13,-0.23,0.24,16.13,-42.06,-29.38,6.85,-2.48,4.8,0.36,0.44,0.63,0.53,757065,25066,W,,
633,0.13,-0.23,0.24,16.13,-42.06,-29.38,6.54,-2.86,5.91,0.36,0.44,0.63,0.53,757103,25104,W,,
634,0.29,0.34,-0.56,16.13,-42.06,-29.38,6.54,-2.86,5.91,0.36,0.44,0.63,0.53,757144,25145,W,,
635,0.29,0.34,-0.56,16.13,-42.06,-29.38,7.38,-1.29,5.98,0.36,0.44,0.63,0.53,757184,25185,W,,
636,0.29,0.34,-0.56,16.13,-42.06,-29.38,6.77,-1.06,5.72,0.36,0.44,0.63,0.53,757224,25225,W,,
637,0.29,0.34,-0.56,16.13,-42.06,-29.38,6.62,-0.98,5.87,0.36,0.44,0.63,0.53,757262,25263,W,,
638,0.6,0.2,-1.03,16.13,-42.06,-29.38,6.62,-0.98,5.87,0.36,0.44,0.63,0.53,757302,25303,W,,
639,0.6,0.2,-1.03,16.13,-42.06,-29.38,6.89,-0.52,5.56,0.36,0.44,0.63,0.53,757343,25344,W,,
640,0.74,0.04,-1.2,16.13,-42.06,-29.38,6.89,-0.52,5.56,0.36,0.44,0.63,0.53,757383,25384,W,,
641,0.74,0.04,-1.2,16.13,-42.06,-29.38,6.39,0.89,5.53,0.36,0.44,0.63,0.53,757423,25424,W,,
642,0.74,0.04,-1.2,16.13,-42.06,-29.38,5.89,1.05,5.03,0.36,0.44,0.63,0.53,757460,25461,T,,
643,0.9,0.31,-1.49,16.13,-42.06,-29.38,5.89,1.05,5.03,0.36,0.44,0.63,0.53,757501,25502,T,,
644,1.08,0.24,-1.63,16.13,-42.06,-29.38,5.89,1.05,5.03,0.36,0.44,0.63,0.53,757541,25542,T,,
645,1.08,0.24,-1.63,16.13,-42.06,-29.38,5.7,3.77,5.11,0.36,0.44,0.63,0.53,757580,25581,T,,
646,1.08,0.24,-1.63,16.13,-42.06,-29.38,5.74,4.04,5.22,0.36,0.44,0.63,0.53,757621,25622,T,,
647,1.08,0.24,-1.63,16.13,-42.06,-29.38,5.89,4.95,5.18,0.36,0.44,0.63,0.53,757659,25660,T,,
648,0.97,0.15,-1.37,16.13,-42.06,-29.38,5.89,4.95,5.18,0.36,0.44,0.63,0.53,757699,25700,T,,
649,0.97,0.15,-1.37,16.13,-42.06,-29.38,5.74,6.52,4.84,0.36,0.44,0.63,0.53,757739,25740,T,,
650,0.97,0.15,-1.37,16.13,-42.06,-29.38,5.58,7.14,5.07,0.36,0.44,0.63,0.53,757780,25781,T,,
651,0.97,0.15,-1.37,16.13,-42.06,-29.38,5.47,7.94,4.72,0.36,0.44,0.63,0.53,757820,25821,T,,
652,0.97,0.15,-1.37,16.13,-42.06,-29.38,4.66,7.56,4.57,0.36,0.44,0.63,0.53,757858,25859,T,,
653,0.81,0.04,-0.84,16.13,-42.06,-29.38,4.66,7.56,4.57,0.36,0.44,0.63,0.53,757898,25899,T,,
654,0.81,0.04,-0.84,16.13,-42.06,-29.38,4.82,7.9,4.57,0.36,0.44,0.63,0.53,757939,25940,T,,
655,0.52,-0.08,-0.67,16.13,-42.06,-29.38,4.82,7.9,4.57,0.36,0.44,0.63,0.53,757979,25980,T,,
656,0.52,-0.08,-0.67,16.13,-42.06,-29.38,4.24,9.47,4.99,0.36,0.44,0.63,0.53,758020,26021,T,,
657,0.52,-0.08,-0.67,16.13,-42.06,-29.38,4.28,9.74,4.88,0.36,0.44,0.63,0.53,758059,26060,T,,
658,0.03,0.17,-0.32,16.13,-42.06,-29.38,4.28,9.74,4.88,0.36,0.44,0.63,0.53,758098,26099,T,,
659,0.14,0.1,-0.25,16.13,-42.06,-29.38,4.28,9.74,4.88,0.36,0.44,0.63,0.53,758138,26139,T,,
660,0.14,0.1,-0.25,16.13,-42.06,-29.38,3.48,10.05,3.8,0.36,0.44,0.63,0.53,758178,26179,T,,
661,0.14,0.1,-0.25,16.13,-42.06,-29.38,3.52,9.55,3.5,0.36,0.44,0.63,0.53,758220,26221,T,,
662,0.14,0.1,-0.25,16.13,-42.06,-29.38,3.21,8.86,3.27,0.36,0.44,0.63,0.53,758258,26259,T,,
663,0.25,-0.13,-0.34,16.13,-42.06,-29.38,3.21,8.86,3.27,0.36,0.44,0.63,0.53,758297,26298,T,,
664,0.25,-0.13,-0.34,16.13,-42.06,-29.38,3.44,9.86,4.03,0.36,0.44,0.63,0.53,758339,26340,T,,
665,0,0.08,-0.2,16.13,-42.06,-29.38,3.44,9.86,4.03,0.36,0.44,0.63,0.53,758379,26380,T,,
666,0,0.08,-0.2,16.13,-42.06,-29.38,3.25,9.93,3.57,0.36,0.44,0.63,0.53,758419,26420,T,,
667,0,0.08,-0.2,16.13,-42.06,-29.38,3.02,9.59,3.34,0.36,0.44,0.63,0.53,758457,26458,T,,
668,0.04,-0.06,-0.12,16.13,-42.06,-29.38,3.02,9.59,3.34,0.36,0.44,0.63,0.53,758498,26499,T,,
669,0.11,-0.25,-0.06,16.13,-42.06,-29.38,3.02,9.59,3.34,0.36,0.44,0.63,0.53,758539,26540,T,,
670,0.11,-0.25,-0.06,16.13,-42.06,-29.38,2.75,9.05,3.23,0.36,0.44,0.63,0.53,758579,26580,T,,
671,0.11,-0.25,-0.06,16.13,-42.06,-29.38,2.67,8.9,3.11,0.36,0.44,0.63,0.53,758621,26622,T,,
672,0.11,-0.25,-0.06,16.13,-42.06,-29.38,2.56,9.02,3.07,0.36,0.44,0.63,0.53,758659,26660,T,,
673,0.01,-0.06,-0.06,16.13,-42.06,-29.38,2.56,9.02,3.07,0.36,0.44,0.63,0.53,758700,26701,T,,
674,-0.03,0.11,-0.08,16.13,-42.06,-29.38,2.56,9.02,3.07,0.36,0.44,0.63,0.53,758739,26740,T,,
675,-0.03,0.11,-0.08,16.13,-42.06,-29.38,2.94,9.66,3.61,0.36,0.44,0.63,0.53,758780,26781,T,,
676,-0.03,0.11,-0.08,16.13,-42.06,-29.38,2.52,9.47,3.23,0.36,0.44,0.63,0.53,758821,26822,T,,
677,-0.03,0.11,-0.08,16.13,-42.06,-29.38,2.4,9.4,3.11,0.36,0.44,0.63,0.53,758859,26860,T,,
678,0.05,0.02,-0.05,16.13,-42.06,-29.38,2.4,9.4,3.11,0.36,0.44,0.63,0.53,758900,26901,T,,
679,0.05,0.02,-0.05,16.13,-42.06,-29.38,2.48,9.32,3.27,0.36,0.44,0.63,0.53,758940,26941,T,,
680,-0.02,-0.01,-0.05,16.13,-42.06,-29.38,2.48,9.32,3.27,0.36,0.44,0.63,0.53,758980,26981,T,,
681,-0.02,-0.01,-0.05,16.13,-42.06,-29.38,2.48,9.97,3,0.36,0.44,0.63,0.53,759021,27022,T,,
682,-0.02,-0.01,-0.05,16.13,-42.06,-29.38,2.48,10.16,2.8,0.36,0.44,0.63,0.53,759061,27062,T,,
683,-0.22,-0.14,0.27,16.13,-42.06,-29.38,2.48,10.16,2.8,0.36,0.44,0.63,0.53,759102,27103,T,,
684,-0.25,0.04,0.59,16.13,-42.06,-29.38,2.48,10.16,2.8,0.36,0.44,0.63,0.53,759143,27144,T,,
685,-0.25,0.04,0.59,16.13,-42.06,-29.38,4.01,8.21,2.8,0.36,0.44,0.63,0.53,759183,27184,T,,
686,-0.25,0.04,0.59,16.13,-42.06,-29.38,3.59,7.29,2.5,0.36,0.44,0.63,0.53,759223,27224,T,,
687,-0.25,0.04,0.59,16.13,-42.06,-29.38,2.71,7.21,2.84,0.36,0.44,0.63,0.53,759262,27263,T,,
688,-0.25,0.04,0.59,46.06,-81.75,-15.5,2.71,7.21,2.84,0.36,0.44,0.63,0.53,759301,27302,T,,
689,-0.25,0.04,0.59,46.06,-81.75,-15.5,1.33,7.45,3.27,0.36,0.44,0.63,0.53,759341,27342,T,,
690,0.37,-0.37,-0.28,46.06,-81.75,-15.5,1.33,7.45,3.27,0.36,0.44,0.63,0.53,759380,27381,T,,
691,0.37,-0.37,-0.28,46.06,-81.75,-15.5,3.17,9.7,3.95,0.36,0.44,0.63,0.53,759421,27422,T,,
692,0.37,-0.37,-0.28,46.06,-81.75,-15.5,3.36,9.89,3.8,0.36,0.44,0.63,0.53,759459,27460,T,,
693,0.14,-0.24,-0.11,46.06,-81.75,-15.5,3.36,9.89,3.8,0.36,0.44,0.63,0.53,759500,27501,T,,
694,0.05,-0.57,0.17,46.06,-81.75,-15.5,3.36,9.89,3.8,0.36,0.44,0.63,0.53,759541,27542,T,,
695,0.05,-0.57,0.17,46.06,-81.75,-15.5,3.21,8.82,3.04,0.36,0.44,0.63,0.53,759581,27582,T,,
696,0.05,-0.57,0.17,46.06,-81.75,-15.5,3.29,8.86,2.46,0.36,0.44,0.63,0.53,759622,27623,T,,
697,0.05,-0.57,0.17,46.06,-81.75,-15.5,4.32,9.21,3.04,0.36,0.44,0.63,0.53,759660,27661,T,,
698,-0.08,0.31,0.01,46.06,-81.75,-15.5,4.32,9.21,3.04,0.36,0.44,0.63,0.53,759700,27701,T,,
699,-0.04,-0.08,0.08,46.06,-81.75,-15.5,4.32,9.21,3.04,0.36,0.44,0.63,0.53,759740,27741,T,,
700,-0.04,-0.08,0.08,46.06,-81.75,-15.5,3.4,9.24,2.96,0.36,0.44,0.63,0.53,759781,27782,T,,
701,-0.04,-0.08,0.08,46.06,-81.75,-15.5,3.05,8.79,2.73,0.36,0.44,0.63,0.53,759821,27822,T,,
702,-0.04,-0.08,0.08,46.06,-81.75,-15.5,3.36,8.75,2.84,0.36,0.44,0.63,0.53,759860,27861,T,,
703,0.11,0.13,-0.11,46.06,-81.75,-15.5,3.36,8.75,2.84,0.36,0.44,0.63,0.53,759900,27901,T,,
704,0.11,0.13,-0.11,46.06,-81.75,-15.5,3.52,9.13,3.27,0.36,0.44,0.63,0.53,759941,27942,T,,
705,-0.06,-0.1,0.06,46.06,-81.75,-15.5,3.52,9.13,3.27,0.36,0.44,0.63,0.53,759981,27982,T,,
706,-0.06,-0.1,0.06,46.06,-81.75,-15.5,3.59,9.59,3.07,0.36,0.44,0.63,0.53,760020,28021,T,,
707,-0.06,-0.1,0.06,46.06,-81.75,-15.5,3.29,9.63,3,0.36,0.44,0.63,0.53,760059,28060,T,,
708,-0.4,-0.04,0.37,46.06,-81.75,-15.5,3.29,9.63,3,0.36,0.44,0.63,0.53,760100,28101,T,,
709,-0.55,-0.17,0.61,46.06,-81.75,-15.5,3.29,9.63,3,0.36,0.44,0.63,0.53,760140,28141,T,,
710,-0.55,-0.17,0.61,46.06,-81.75,-15.5,4.7,9.51,3.88,0.36,0.44,0.63,0.53,760180,28181,T,,
711,-0.55,-0.17,0.61,46.06,-81.75,-15.5,4.74,9.66,4.07,0.36,0.44,0.63,0.53,760222,28223,T,,
712,-0.55,-0.17,0.61,46.06,-81.75,-15.5,5.2,9.74,4.11,0.36,0.44,0.63,0.53,760260,28261,T,,
713,-0.53,-0.08,0.9,46.06,-81.75,-15.5,5.2,9.74,4.11,0.36,0.44,0.63,0.53,760300,28301,T,,
714,-0.53,-0.08,0.9,46.06,-81.75,-15.5,6.62,10.24,3.84,0.36,0.44,0.63,0.53,760342,28343,T,,
715,-0.25,0.43,1.03,46.06,-81.75,-15.5,6.62,10.24,3.84,0.36,0.44,0.63,0.53,760382,28383,T,,
716,-0.25,0.43,1.03,46.06,-81.75,-15.5,7.08,9.59,4.64,0.36,0.44,0.63,0.53,760422,28423,T,,
717,-0.25,0.43,1.03,46.06,-81.75,-15.5,7,8.75,5.34,0.36,0.44,0.63,0.53,760460,28461,T,,
718,-0.58,0.13,0.94,46.06,-81.75,-15.5,7,8.75,5.34,0.36,0.44,0.63,0.53,760501,28502,T,,
719,-0.54,-0.24,1.13,46.06,-81.75,-15.5,7,8.75,5.34,0.36,0.44,0.63,0.53,760541,28542,T,,
720,-0.54,-0.24,1.13,46.06,-81.75,-15.5,6.62,6.03,5.45,0.36,0.44,0.63,0.53,760581,28582,T,,
721,-0.54,-0.24,1.13,46.06,-81.75,-15.5,6.62,5.22,5.98,0.36,0.44,0.63,0.53,760621,28622,T,,
722,-0.54,-0.24,1.13,46.06,-81.75,-15.5,5.96,3.96,5.3,0.36,0.44,0.63,0.53,760659,28660,T,,
723,-0.94,0.56,1.63,46.06,-81.75,-15.5,5.96,3.96,5.3,0.36,0.44,0.63,0.53,760700,28701,T,,
724,-1.07,0.84,1.7,46.06,-81.75,-15.5,5.96,3.96,5.3,0.36,0.44,0.63,0.53,760740,28741,T,,
725,-1.07,0.84,1.7,46.06,-81.75,-15.5,4.74,1.12,3.76,0.36,0.44,0.63,0.53,760781,28782,T,,
726,-1.07,0.84,1.7,46.06,-81.75,-15.5,4.36,-0.33,3.54,0.36,0.44,0.63,0.53,760820,28821,T,,
727,-1.07,0.84,1.7,46.06,-81.75,-15.5,4.36,-0.83,3.8,0.36,0.44,0.63,0.53,760859,28860,T,,
728,-0.48,0.59,0.9,46.06,-81.75,-15.5,4.36,-0.83,3.8,0.36,0.44,0.63,0.53,760899,28900,T,,
729,-0.48,0.59,0.9,46.06,-81.75,-15.5,5.16,-1.02,4.53,0.36,0.44,0.63,0.53,760941,28942,T,,
730,-0.1,-0.01,0.48,46.06,-81.75,-15.5,5.16,-1.02,4.53,0.36,0.44,0.63,0.53,760980,28981,T,,
731,-0.1,-0.01,0.48,46.06,-81.75,-15.5,6.5,-0.83,6.52,0.36,0.44,0.63,0.53,761021,29022,T,,
732,-0.1,-0.01,0.48,46.06,-81.75,-15.5,6.66,-0.98,6.94,0.36,0.44,0.63,0.53,761061,29062,T,,
733,0.21,-0.49,0.63,46.06,-81.75,-15.5,6.66,-0.98,6.94,0.36,0.44,0.63,0.53,761101,29102,T,,
734,0.52,-0.54,0.71,46.06,-81.75,-15.5,6.66,-0.98,6.94,0.36,0.44,0.63,0.53,761142,29143,T,,
735,0.52,-0.54,0.71,46.06,-81.75,-15.5,6.35,-1.29,8.32,0.36,0.44,0.63,0.53,761181,29182,T,,
736,0.52,-0.54,0.71,46.06,-81.75,-15.5,6.27,-1.21,8.02,0.36,0.44,0.63,0.53,761222,29223,T,,
737,0.52,-0.54,0.71,46.06,-81.75,-15.5,6.27,-1.14,7.25,0.36,0.44,0.63,0.53,761261,29262,T,,
738,1.38,0.04,1.26,46.06,-81.75,-15.5,6.27,-1.14,7.25,0.36,0.44,0.63,0.53,761300,29301,T,,
739,1.38,0.04,1.26,46.06,-81.75,-15.5,6.66,-1.29,5.6,0.36,0.44,0.63,0.53,761341,29342,T,,
740,1.84,-0.33,1.43,46.06,-81.75,-15.5,6.66,-1.29,5.6,0.36,0.44,0.63,0.53,761380,29381,T,,
741,1.84,-0.33,1.43,46.06,-81.75,-15.5,9.26,-1.37,6.45,0.36,0.44,0.63,0.53,761419,29420,T,,
742,1.84,-0.33,1.43,46.06,-81.75,-15.5,10.83,0.28,7.36,0.36,0.44,0.63,0.53,761458,29459,T,,
743,1.61,0.23,1.69,46.06,-81.75,-15.5,10.83,0.28,7.36,0.36,0.44,0.63,0.53,761499,29500,T,,
744,1.12,0.02,1.75,46.06,-81.75,-15.5,10.83,0.28,7.36,0.36,0.44,0.63,0.53,761539,29540,T,,
745,1.12,0.02,1.75,46.06,-81.75,-15.5,7.15,-0.41,5.37,0.36,0.44,0.63,0.53,761579,29580,T,,
746,1.12,0.02,1.75,46.06,-81.75,-15.5,6.85,-0.52,5.79,0.36,0.44,0.63,0.53,761619,29620,T,,
747,1.12,0.02,1.75,46.06,-81.75,-15.5,7.08,-0.52,6.41,0.36,0.44,0.63,0.53,761658,29659,T,,
748,0.59,0.23,1.05,46.06,-81.75,-15.5,7.08,-0.52,6.41,0.36,0.44,0.63,0.53,761698,29699,T,,
749,0.47,0.09,0.92,46.06,-81.75,-15.5,7.08,-0.52,6.41,0.36,0.44,0.63,0.53,761738,29739,T,,
750,0.47,0.09,0.92,46.06,-81.75,-15.5,7.31,-0.95,7.98,0.36,0.44,0.63,0.53,761779,29780,T,,
751,0.47,0.09,0.92,46.06,-81.75,-15.5,6.23,-1.29,7.79,0.36,0.44,0.63,0.53,761818,29819,T,,
752,0.47,0.09,0.92,46.06,-81.75,-15.5,6.31,-1.25,8.05,0.36,0.44,0.63,0.53,761857,29858,T,,
753,-0.02,0.51,0.14,46.06,-81.75,-15.5,6.31,-1.25,8.05,0.36,0.44,0.63,0.53,761895,29896,W,,
754,-0.02,0.51,0.14,46.06,-81.75,-15.5,5.47,-1.29,6.94,0.36,0.44,0.63,0.53,761937,29938,W,,
755,0.26,0.36,-0.43,46.06,-81.75,-15.5,5.47,-1.29,6.94,0.36,0.44,0.63,0.53,761977,29978,W,,
756,0.26,0.36,-0.43,46.06,-81.75,-15.5,4.36,-0.45,6.48,0.36,0.44,0.63,0.53,762018,30019,W,,
757,0.26,0.36,-0.43,46.06,-81.75,-15.5,4.55,0.63,6.52,0.36,0.44,0.63,0.53,762057,30058,W,,
758,0.26,0.36,-0.43,46.06,-81.75,-15.5,3.36,0.63,5.3,0.36,0.44,0.63,0.53,762098,30099,W,,
759,1.32,0.32,-1.78,46.06,-81.75,-15.5,3.36,0.63,5.3,0.36,0.44,0.63,0.53,762138,30139,W,,
760,1.32,0.32,-1.78,46.06,-81.75,-15.5,1.64,3.04,4.88,0.36,0.44,0.63,0.53,762177,30178,W,,
761,1.32,0.32,-1.78,46.06,-81.75,-15.5,0.87,4.61,4.84,0.36,0.44,0.63,0.53,762217,30218,W,,
762,1.32,0.32,-1.78,46.06,-81.75,-15.5,0.95,7.14,4.84,0.36,0.44,0.63,0.53,762255,30256,W,,
763,3.4,-0.13,-3.99,46.06,-81.75,-15.5,0.95,7.14,4.84,0.36,0.44,0.63,0.53,762295,30296,W,,
764,3.4,-0.13,-3.99,46.06,-81.75,-15.5,-0.32,14.68,3.73,0.36,0.44,0.63,0.53,762335,30336,W,,
765,3.4,-0.13,-3.99,46.06,-81.75,-15.5,-0.05,17.06,3.73,0.36,0.44,0.63,0.53,762376,30377,W,,
766,3.4,-0.13,-3.99,46.06,-81.75,-15.5,1.1,17.86,4.45,0.36,0.44,0.63,0.53,762417,30418,W,,
767,3.4,-0.13,-3.99,46.06,-81.75,-15.5,1.45,15.87,3.84,0.36,0.44,0.63,0.53,762457,30458,W,,
768,1.89,-0.02,-2.29,46.06,-81.75,-15.5,1.45,15.87,3.84,0.36,0.44,0.63,0.53,762498,30499,W,,
769,1.89,-0.02,-2.29,46.06,-81.75,-15.5,1.48,13.46,3.54,0.36,0.44,0.63,0.53,762539,30540,W,,
770,1.89,-0.02,-2.29,46.06,-81.75,-15.5,2.44,11.16,3.84,0.36,0.44,0.63,0.53,762578,30579,W,,
771,1.89,-0.02,-2.29,46.06,-81.75,-15.5,3.25,10.32,4.72,0.36,0.44,0.63,0.53,762619,30620,W,,
772,1.89,-0.02,-2.29,46.06,-81.75,-15.5,3.05,9.59,4.38,0.36,0.44,0.63,0.53,762659,30660,W,,
773,0.58,-0.11,-0.33,46.06,-81.75,-15.5,3.05,9.59,4.38,0.36,0.44,0.63,0.53,762699,30700,W,,
774,0.03,-0.18,0.51,46.06,-81.75,-15.5,3.05,9.59,4.38,0.36,0.44,0.63,0.53,762739,30740,W,,
775,0.03,-0.18,0.51,46.06,-81.75,-15.5,3.17,9.17,4.76,0.36,0.44,0.63,0.53,762780,30781,W,,
776,0.03,-0.18,0.51,46.06,-81.75,-15.5,2.25,12.84,4.57,0.36,0.44,0.63,0.53,762819,30820,W,,
777,0.03,-0.18,0.51,46.06,-81.75,-15.5,2.37,16.29,4.49,0.36,0.44,0.63,0.53,762858,30859,W,,
778,-1.62,0.93,2.02,46.06,-81.75,-15.5,2.37,16.29,4.49,0.36,0.44,0.63,0.53,762899,30900,W,,
779,-1.62,0.93,2.02,46.06,-81.75,-15.5,1.18,14.26,2.57,0.36,0.44,0.63,0.53,762940,30941,W,,
780,-2.89,1.25,3.21,46.06,-81.75,-15.5,1.18,14.26,2.57,0.36,0.44,0.63,0.53,762980,30981,W,,
781,-2.89,1.25,3.21,46.06,-81.75,-15.5,0.34,18.13,1.2,0.36,0.44,0.63,0.53,763020,31021,W,,
782,-2.89,1.25,3.21,46.06,-81.75,-15.5,0.53,16.29,1.58,0.36,0.44,0.63,0.53,763058,31059,W,,
783,-2.87,0.54,3.07,46.06,-81.75,-15.5,0.53,16.29,1.58,0.36,0.44,0.63,0.53,763099,31100,W,,
784,-2.56,0.14,2.75,46.06,-81.75,-15.5,0.53,16.29,1.58,0.36,0.44,0.63,0.53,763139,31140,W,,
785,-2.56,0.14,2.75,46.06,-81.75,-15.5,0.34,9.36,0.97,0.36,0.44,0.63,0.53,763179,31180,W,,
786,-2.56,0.14,2.75,46.06,-81.75,-15.5,-0.24,7.48,0.36,0.36,0.44,0.63,0.53,763218,31219,W,,
787,-2.56,0.14,2.75,46.06,-81.75,-15.5,-0.05,6.29,0.28,0.36,0.44,0.63,0.53,763257,31258,W,,
788,-0.51,0.6,0.21,46.06,-81.75,-15.5,-0.05,6.29,0.28,0.36,0.44,0.63,0.53,763297,31298,W,,
789,0.27,0.22,-0.41,46.06,-81.75,-15.5,-0.05,6.29,0.28,0.36,0.44,0.63,0.53,763338,31339,W,,
790,0.27,0.22,-0.41,46.06,-81.75,-15.5,0.34,5.14,1.5,0.36,0.44,0.63,0.53,763379,31380,W,,
791,0.27,0.22,-0.41,46.06,-81.75,-15.5,0.03,7.29,2.42,0.36,0.44,0.63,0.53,763419,31420,W,,
792,0.27,0.22,-0.41,46.06,-81.75,-15.5,0.26,8.4,2.27,0.36,0.44,0.63,0.53,763457,31458,W,,
793,2.03,0.32,-2.07,46.06,-81.75,-15.5,0.26,8.4,2.27,0.36,0.44,0.63,0.53,763497,31498,W,,
794,2.03,0.32,-2.07,46.06,-81.75,-15.5,-0.28,13.8,2.61,0.36,0.44,0.63,0.53,763538,31539,W,,
795,2.86,-0.13,-2.42,46.06,-81.75,-15.5,-0.28,13.8,2.61,0.36,0.44,0.63,0.53,763579,31580,W,,
796,2.86,-0.13,-2.42,46.06,-81.75,-15.5,-0.24,13.73,2.73,0.36,0.44,0.63,0.53,763620,31621,W,,
797,2.86,-0.13,-2.42,46.06,-81.75,-15.5,-0.13,14.72,2.92,0.36,0.44,0.63,0.53,763660,31661,W,,
798,2.56,-0.48,-2.36,46.06,-81.75,-15.5,-0.13,14.72,2.92,0.36,0.44,0.63,0.53,763701,31702,W,,
799,2.41,-0.2,-2.04,46.06,-81.75,-15.5,-0.13,14.72,2.92,0.36,0.44,0.63,0.53,763742,31743,W,,
800,2.41,-0.2,-2.04,46.06,-81.75,-15.5,1.18,12.61,3.73,0.36,0.44,0.63,0.53,763783,31784,W,,
801,1.66,-0.81,-1.49,46.06,-81.75,-15.5,1.18,12.61,3.73,0.36,0.44,0.63,0.53,763823,31824,W,,
802,1.66,-0.81,-1.49,46.06,-81.75,-15.5,2.33,10.2,5.03,0.36,0.44,0.63,0.53,763864,31865,W,,
803,1.66,-0.81,-1.49,46.06,-81.75,-15.5,2.52,9.7,5.26,0.36,0.44,0.63,0.53,763904,31905,W,,
804,0.4,-0.37,-0.26,46.06,-81.75,-15.5,2.52,9.7,5.26,0.36,0.44,0.63,0.53,763943,31944,W,,
805,-0.21,-0.11,0.41,46.06,-81.75,-15.5,2.52,9.7,5.26,0.36,0.44,0.63,0.53,763983,31984,W,,
806,-0.21,-0.11,0.41,46.06,-81.75,-15.5,1.64,9.13,4.8,0.36,0.44,0.63,0.53,764022,32023,W,,
807,-0.21,-0.11,0.41,46.06,-81.75,-15.5,1.33,9.89,4.53,0.36,0.44,0.63,0.53,764064,32065,W,,
808,-0.21,-0.11,0.41,46.06,-81.75,-15.5,1.52,11.54,4.49,0.36,0.44,0.63,0.53,764102,32103,W,,
809,-1.61,0.07,1.87,46.06,-81.75,-15.5,1.52,11.54,4.49,0.36,0.44,0.63,0.53,764143,32144,W,,
810,-1.61,0.07,1.87,46.06,-81.75,-15.5,2.25,14.53,4.57,0.36,0.44,0.63,0.53,764183,32184,W,,
811,-1.61,0.07,1.87,46.06,-81.75,-15.5,1.83,17.75,4.07,0.36,0.44,0.63,0.53,764223,32224,W,,
812,-1.61,0.07,1.87,46.06,-81.75,-15.5,1.02,17.4,2.8,0.36,0.44,0.63,0.53,764263,32264,W,,
813,-1.61,0.07,1.87,46.06,-81.75,-15.5,1.29,16.33,2.77,0.36,0.44,0.63,0.53,764302,32303,W,,
814,-2.92,1.14,3.24,46.06,-81.75,-15.5,1.29,16.33,2.77,0.36,0.44,0.63,0.53,764341,32342,W,,
815,-2.92,1.14,3.24,46.06,-81.75,-15.5,0.38,14.49,1.62,0.36,0.44,0.63,0.53,764382,32383,W,,
816,-2.92,1.14,3.24,46.06,-81.75,-15.5,0.49,10.01,1.7,0.36,0.44,0.63,0.53,764422,32423,W,,
817,-2.92,1.14,3.24,46.06,-81.75,-15.5,0.38,9.17,1.31,0.36,0.44,0.63,0.53,764461,32462,W,,
818,-2.92,1.14,3.24,9,-53.44,-23.63,0.38,9.17,1.31,0.36,0.44,0.63,0.53,764499,32500,W,,
819,-0.86,0.29,0.59,9,-53.44,-23.63,0.38,9.17,1.31,0.36,0.44,0.63,0.53,764538,32539,W,,
820,-0.14,0.12,0.07,9,-53.44,-23.63,0.38,9.17,1.31,0.36,0.44,0.63,0.53,764578,32579,W,,
821,-0.14,0.12,0.07,9,-53.44,-23.63,0.22,5.3,0.7,0.36,0.44,0.63,0.53,764617,32618,W,,
822,-0.14,0.12,0.07,9,-53.44,-23.63,0.18,5.34,1.08,0.36,0.44,0.63,0.53,764655,32656,W,,
823,1.21,-0.03,-0.96,9,-53.44,-23.63,0.18,5.34,1.08,0.36,0.44,0.63,0.53,764694,32695,W,,
824,1.81,-0.07,-1.63,9,-53.44,-23.63,0.18,5.34,1.08,0.36,0.44,0.63,0.53,764734,32735,W,,
825,1.81,-0.07,-1.63,9,-53.44,-23.63,-0.39,10.13,2.04,0.36,0.44,0.63,0.53,764773,32774,W,,
826,1.81,-0.07,-1.63,9,-53.44,-23.63,-0.36,11.62,2.12,0.36,0.44,0.63,0.53,764814,32815,W,,
827,1.81,-0.07,-1.63,9,-53.44,-23.63,-0.66,14.88,1.66,0.36,0.44,0.63,0.53,764854,32855,W,,
828,2.98,-0.56,-2.72,9,-53.44,-23.63,-0.66,14.88,1.66,0.36,0.44,0.63,0.53,764895,32896,W,,
829,2.98,-0.56,-2.72,9,-53.44,-23.63,0.41,14.61,3.07,0.36,0.44,0.63,0.53,764936,32937,W,,
830,2.98,-0.56,-2.72,9,-53.44,-23.63,0.3,16.37,3.65,0.36,0.44,0.63,0.53,764976,32977,W,,
831,2.98,-0.56,-2.72,9,-53.44,-23.63,0.99,16.02,3.19,0.36,0.44,0.63,0.53,765016,33017,W,,
832,2.98,-0.56,-2.72,9,-53.44,-23.63,1.29,13.54,3.73,0.36,0.44,0.63,0.53,765054,33055,W,,
