,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,DirecFTion,SensorFTime,FTime,Label
1021,-1.1,-0.7,-1.46,74.19,-141.75,4.75,-12.77,0.37,1.69,-0.71,0.01,0.67,0.24,613296,47556,FW
1022,-0.28,0.7,-2.92,74.19,-141.75,4.75,-12.77,0.37,1.69,-0.71,0.01,0.67,0.24,613337,47597,FW
1023,-1.09,0.87,-2.63,74.19,-141.75,4.75,-12.77,0.37,1.69,-0.71,0.01,0.67,0.24,613378,47638,FW
1024,-1.09,0.87,-2.63,74.19,-141.75,4.75,-13.11,-0.66,2.95,-0.71,0.01,0.67,0.24,613420,47680,FW
1025,-2.07,0.48,-1.76,74.19,-141.75,4.75,-13.11,-0.66,2.95,-0.71,0.01,0.67,0.24,613460,47720,FW
1026,-2.07,0.48,-1.76,74.19,-141.75,4.75,-9.97,0.64,1.96,-0.71,0.01,0.67,0.24,613502,47762,FW
1027,-2.07,0.48,-1.76,74.19,-141.75,4.75,-10.58,1.33,2.99,-0.71,0.01,0.67,0.24,613541,47801,FW
1028,0.38,-0.2,-0.01,74.19,-141.75,4.75,-10.58,1.33,2.99,-0.71,0.01,0.67,0.24,613583,47843,FW
1029,0.34,-0.42,2.93,74.19,-141.75,4.75,-10.58,1.33,2.99,-0.71,0.01,0.67,0.24,613624,47884,FW
1030,0.34,-0.42,2.93,74.19,-141.75,4.75,-11.04,-5.8,-1.41,-0.71,0.01,0.67,0.24,613665,47925,FW
1031,0.34,-0.42,2.93,74.19,-141.75,4.75,-12.65,-1.7,5.45,-0.71,0.01,0.67,0.24,613707,47967,FW
1032,0.34,-0.42,2.93,74.19,-141.75,4.75,-10.12,-3.11,0.39,-0.71,0.01,0.67,0.24,613748,48008,FW
1033,0.34,-0.42,2.93,118.38,-110.19,35.81,-10.12,-3.11,0.39,-0.71,0.01,0.67,0.24,613787,48047,FW
1034,0.34,-0.42,2.93,118.38,-110.19,35.81,-8.86,-3.27,1.16,-0.71,0.01,0.67,0.24,613831,48091,FW
1035,0.17,0.06,0.11,118.38,-110.19,35.81,-8.86,-3.27,1.16,-0.71,0.01,0.67,0.24,613873,48133,FW
1036,0.17,0.06,0.11,118.38,-110.19,35.81,-9.13,-3.11,0.89,-0.71,0.01,0.67,0.24,613914,48174,FW
1037,0.17,0.06,0.11,118.38,-110.19,35.81,-9.32,-3.19,0.39,-0.71,0.01,0.67,0.24,613956,48216,FW
1038,0.17,0.06,0.11,118.38,-110.19,35.81,-9.16,-3.08,0.77,-0.71,0.01,0.67,0.24,613995,48255,FW
1039,-0.08,-0.02,0.1,118.38,-110.19,35.81,-9.16,-3.08,0.77,-0.71,0.01,0.67,0.24,614037,48297,FW
1040,-0.08,-0.02,0.1,118.38,-110.19,35.81,-9.28,-3.04,0.66,-0.71,0.01,0.67,0.24,614079,48339,FW
1041,-0.06,-0.01,0.07,118.38,-110.19,35.81,-9.28,-3.04,0.66,-0.71,0.01,0.67,0.24,614122,48382,FW
1042,-0.06,-0.01,0.07,118.38,-110.19,35.81,-9.36,-3.04,0.5,-0.71,0.01,0.67,0.24,614165,48425,FW
1043,-0.06,-0.01,0.07,118.38,-110.19,35.81,-9.39,-3.04,0.46,-0.71,0.01,0.67,0.24,614207,48467,FW
1044,-0.06,-0.01,0.07,118.38,-110.19,35.81,-9.51,-3.11,0.35,-0.71,0.01,0.67,0.24,614249,48509,FW
1045,-0.06,-0.01,0.07,125.31,-114.81,21.5,-9.51,-3.11,0.35,-0.71,0.01,0.67,0.24,614290,48550,FW
1046,-0.06,-0.01,0.07,125.31,-114.81,21.5,-10.01,-3.23,0.23,-0.71,0.01,0.67,0.24,614334,48594,FW
1047,0.44,-1.49,3.22,125.31,-114.81,21.5,-10.01,-3.23,0.23,-0.71,0.01,0.67,0.24,614377,48637,FW
1048,0.44,-1.49,3.22,125.31,-114.81,21.5,-15.21,-5.53,2.3,-0.71,0.01,0.67,0.24,614419,48679,FW
1049,-0.67,0.54,3,125.31,-114.81,21.5,-15.21,-5.53,2.3,-0.71,0.01,0.67,0.24,614462,48722,FW
1050,-0.67,0.54,3,125.31,-114.81,21.5,-9.28,-11.35,-2.87,-0.71,0.01,0.67,0.24,614504,48764,FW
1051,-0.67,0.54,3,125.31,-114.81,21.5,-3.72,-3.8,3.41,-0.71,0.01,0.67,0.24,614546,48806,FW
1052,-0.5,0.27,-2.33,125.31,-114.81,21.5,-3.72,-3.8,3.41,-0.71,0.01,0.67,0.24,614587,48847,FW
1053,0.38,1.24,-3,125.31,-114.81,21.5,-3.72,-3.8,3.41,-0.71,0.01,0.67,0.24,614629,48889,FW
1054,0.38,1.24,-3,125.31,-114.81,21.5,-10.73,-1.01,2.42,-0.71,0.01,0.67,0.24,614672,48932,FW
1055,0.11,1.01,-3.36,125.31,-114.81,21.5,-10.73,-1.01,2.42,-0.71,0.01,0.67,0.24,614714,48974,FW
1056,0.11,1.01,-3.36,125.31,-114.81,21.5,-13.72,1.6,1,-0.71,0.01,0.67,0.24,614756,49016,FW
1057,0.11,1.01,-3.36,125.31,-114.81,21.5,-13.49,0.98,1.19,-0.71,0.01,0.67,0.24,614796,49056,FW
1058,-1.43,0.93,-2.25,125.31,-114.81,21.5,-13.49,0.98,1.19,-0.71,0.01,0.67,0.24,614837,49097,FW
1059,-1.6,0.5,-1.75,125.31,-114.81,21.5,-13.49,0.98,1.19,-0.71,0.01,0.67,0.24,614879,49139,FW
1060,-1.6,0.5,-1.75,125.31,-114.81,21.5,-10.05,1.1,2.8,-0.71,0.01,0.67,0.24,614923,49183,FW
1061,0.59,-0.21,0.95,125.31,-114.81,21.5,-10.05,1.1,2.8,-0.71,0.01,0.67,0.24,614964,49224,FW
1062,0.59,-0.21,0.95,125.31,-114.81,21.5,-5.6,3.93,2.69,-0.71,0.01,0.67,0.24,615006,49266,FW
1063,0.59,-0.21,0.95,125.31,-114.81,21.5,-14.3,-4.91,1.5,-0.71,0.01,0.67,0.24,615046,49306,FW
1064,0.78,-0.05,1.4,125.31,-114.81,21.5,-14.3,-4.91,1.5,-0.71,0.01,0.67,0.24,615088,49348,FW
1065,0.54,0.22,0.39,125.31,-114.81,21.5,-14.3,-4.91,1.5,-0.71,0.01,0.67,0.24,615130,49390,FW
1066,0.54,0.22,0.39,125.31,-114.81,21.5,-9.89,-2.77,1.04,-0.71,0.01,0.67,0.24,615173,49433,FW
1067,0.08,0.23,0.01,125.31,-114.81,21.5,-9.89,-2.77,1.04,-0.71,0.01,0.67,0.24,615215,49475,FW
1068,0.08,0.23,0.01,125.31,-114.81,21.5,-9.28,-3.11,0.54,-0.71,0.01,0.67,0.24,615256,49516,FW
1069,0.08,0.23,0.01,125.31,-114.81,21.5,-9.2,-3.19,0.58,-0.71,0.01,0.67,0.24,615296,49556,FW
1070,-0.03,0.07,0.08,125.31,-114.81,21.5,-9.2,-3.19,0.58,-0.71,0.01,0.67,0.24,615336,49596,FW
1071,-0.08,0,0.06,125.31,-114.81,21.5,-9.2,-3.19,0.58,-0.71,0.01,0.67,0.24,615377,49637,FW
1072,-0.08,0,0.06,125.31,-114.81,21.5,-9.32,-3.11,0.31,-0.71,0.01,0.67,0.24,615419,49679,FW
1073,-0.08,0,0.06,125.31,-114.81,21.5,-9.32,-3,0.54,-0.71,0.01,0.67,0.24,615462,49722,FW
1074,-0.08,0,0.06,125.31,-114.81,21.5,-9.36,-2.96,0.46,-0.71,0.01,0.67,0.24,615504,49764,FW
1075,-0.08,0,0.06,125.31,-114.81,21.5,-9.39,-3.04,0.39,-0.71,0.01,0.67,0.24,615545,49805,FW
1076,-0.05,-0.24,0.23,125.31,-114.81,21.5,-9.39,-3.04,0.39,-0.71,0.01,0.67,0.24,615586,49846,FW
1077,-0.01,-0.51,0.55,125.31,-114.81,21.5,-9.39,-3.04,0.39,-0.71,0.01,0.67,0.24,615627,49887,FW
1078,-0.01,-0.51,0.55,125.31,-114.81,21.5,-9.93,-3.19,0.35,-0.71,0.01,0.67,0.24,615671,49931,FW
1079,0.29,-1.81,3.37,125.31,-114.81,21.5,-9.93,-3.19,0.35,-0.71,0.01,0.67,0.24,615714,49974,FW
1080,0.29,-1.81,3.37,125.31,-114.81,21.5,-15.52,-4.91,1.65,-0.71,0.01,0.67,0.24,615756,50016,FW
1081,0.29,-1.81,3.37,125.31,-114.81,21.5,-19.43,-3.65,2.38,-0.71,0.01,0.67,0.24,615797,50057,FW
1082,-0.47,0.08,1.65,125.31,-114.81,21.5,-19.43,-3.65,2.38,-0.71,0.01,0.67,0.24,615839,50099,FW
1083,-0.63,0.28,-0.25,125.31,-114.81,21.5,-19.43,-3.65,2.38,-0.71,0.01,0.67,0.24,615882,50142,FW
1084,-0.63,0.28,-0.25,125.31,-114.81,21.5,-4.64,-7.64,0.66,-0.71,0.01,0.67,0.24,615925,50185,FW
1085,0.1,1.14,-3.06,125.31,-114.81,21.5,-4.64,-7.64,0.66,-0.71,0.01,0.67,0.24,615967,50227,FW
1086,0.1,1.14,-3.06,125.31,-114.81,21.5,-10.81,-2.81,2.27,-0.71,0.01,0.67,0.24,616008,50268,FW
1087,0.1,1.14,-3.06,125.31,-114.81,21.5,-13.19,-1.89,2,-0.71,0.01,0.67,0.24,616052,50312,FW
1088,0.1,1.14,-3.06,125.31,-114.81,21.5,-14.91,0.6,0.96,-0.71,0.01,0.67,0.24,616092,50352,FW
1089,-0.55,1.31,-3.1,125.31,-114.81,21.5,-14.91,0.6,0.96,-0.71,0.01,0.67,0.24,616134,50394,FW
1090,-0.55,1.31,-3.1,125.31,-114.81,21.5,-14.34,3.59,4.79,-0.71,0.01,0.67,0.24,616176,50436,FW
1091,-2.01,0.32,-1.24,125.31,-114.81,21.5,-14.34,3.59,4.79,-0.71,0.01,0.67,0.24,616219,50479,FW
1092,-2.01,0.32,-1.24,125.31,-114.81,21.5,-10.35,3.47,4.33,-0.71,0.01,0.67,0.24,616261,50521,FW
1093,-2.01,0.32,-1.24,125.31,-114.81,21.5,-8.7,4.16,3.57,-0.71,0.01,0.67,0.24,616305,50565,FW
1094,-2.01,0.32,-1.24,125.31,-114.81,21.5,-5.1,-4.99,0.43,-0.71,0.01,0.67,0.24,616346,50606,FW
1095,1.77,-2.18,2.55,125.31,-114.81,21.5,-5.1,-4.99,0.43,-0.71,0.01,0.67,0.24,616387,50647,FW
1096,1.77,-2.18,2.55,125.31,-114.81,21.5,-15.1,-0.7,6.1,-0.71,0.01,0.67,0.24,616431,50691,FW
1097,0.39,-0.39,0.23,125.31,-114.81,21.5,-15.1,-0.7,6.1,-0.71,0.01,0.67,0.24,616474,50734,FW
1098,0.39,-0.39,0.23,125.31,-114.81,21.5,-8.97,-2.81,2.04,-0.71,0.01,0.67,0.24,616516,50776,FW
1099,0.39,-0.39,0.23,125.31,-114.81,21.5,-9.43,-3.04,0.73,-0.71,0.01,0.67,0.24,616557,50817,FW
1100,0.39,-0.39,0.23,125.31,-114.81,21.5,-9.16,-3.04,1.16,-0.71,0.01,0.67,0.24,616599,50859,FW
1101,0.39,-0.39,0.23,81.88,-25.5,33.94,-9.16,-3.04,1.16,-0.71,0.01,0.67,0.24,616640,50900,FW
1102,0.05,0.11,0.1,81.88,-25.5,33.94,-9.16,-3.04,1.16,-0.71,0.01,0.67,0.24,616681,50941,FW
1103,0.01,0.08,0.07,81.88,-25.5,33.94,-9.16,-3.04,1.16,-0.71,0.01,0.67,0.24,616722,50982,FW
1104,0.01,0.08,0.07,81.88,-25.5,33.94,-9.32,-3,0.73,-0.71,0.01,0.67,0.24,616763,51023,FW
1105,0.01,0.08,0.07,81.88,-25.5,33.94,-9.28,-2.85,0.93,-0.71,0.01,0.67,0.24,616804,51064,FW
1106,0.01,0.08,0.07,81.88,-25.5,33.94,-9.36,-2.85,0.77,-0.71,0.01,0.67,0.24,616842,51102,FW
1107,-0.02,-0.06,0.09,81.88,-25.5,33.94,-9.36,-2.85,0.77,-0.71,0.01,0.67,0.24,616883,51143,FW
1108,-0.02,-0.06,0.09,81.88,-25.5,33.94,-9.32,-2.85,0.85,-0.71,0.01,0.67,0.24,616925,51185,FW
1109,-0.05,-0.19,0.15,81.88,-25.5,33.94,-9.32,-2.85,0.85,-0.71,0.01,0.67,0.24,616966,51226,FW
1110,-0.05,-0.19,0.15,81.88,-25.5,33.94,-9.51,-2.58,0.81,-0.71,0.01,0.67,0.24,617007,51267,FW
1111,-0.05,-0.19,0.15,81.88,-25.5,33.94,-10.93,-2.62,-0.72,-0.71,0.01,0.67,0.24,617047,51307,FW
1112,-0.05,-0.19,0.15,86.69,-31.06,35.94,-10.93,-2.62,-0.72,-0.71,0.01,0.67,0.24,617089,51349,FW
1113,-6.76,-3.6,1.61,86.69,-31.06,35.94,-10.93,-2.62,-0.72,-0.71,0.01,0.67,0.24,617131,51391,FW
1114,-6.76,-3.6,1.61,86.69,-31.06,35.94,-4.53,-6.03,-7.31,-0.71,0.01,0.67,0.24,617174,51434,FW
1115,-3.78,-0.17,0.18,86.69,-31.06,35.94,-4.53,-6.03,-7.31,-0.71,0.01,0.67,0.24,617214,51474,FW
1116,-3.78,-0.17,0.18,86.69,-31.06,35.94,-7.36,-4.53,3.45,-0.71,0.01,0.67,0.24,617256,51516,FW
1117,-3.78,-0.17,0.18,86.69,-31.06,35.94,-6.25,-5.18,2.99,-0.71,0.01,0.67,0.24,617297,51557,FW
1118,-3.78,-0.17,0.18,86.63,-64.06,33.25,-6.25,-5.18,2.99,-0.71,0.01,0.67,0.24,617336,51596,FT
1119,-0.89,2.72,-0.32,86.63,-64.06,33.25,-6.25,-5.18,2.99,-0.71,0.01,0.67,0.24,617377,51637,FT
1120,-0.89,2.72,-0.32,86.63,-64.06,33.25,-10.2,-4.3,-2.79,-0.71,0.01,0.67,0.24,617419,51679,FT
1121,0.14,-0.43,-0.07,86.63,-64.06,33.25,-10.2,-4.3,-2.79,-0.71,0.01,0.67,0.24,617462,51722,FT
1122,0.14,-0.43,-0.07,86.63,-64.06,33.25,-8.09,-3.42,1.35,-0.71,0.01,0.67,0.24,617503,51763,FT
1123,0.14,-0.43,-0.07,86.63,-64.06,33.25,-9.13,-3.3,0.23,-0.71,0.01,0.67,0.24,617543,51803,FT
1124,0.07,-0.02,0.05,86.63,-64.06,33.25,-9.13,-3.3,0.23,-0.71,0.01,0.67,0.24,617585,51845,FT
1125,0.04,-0.08,0.04,86.63,-64.06,33.25,-9.13,-3.3,0.23,-0.71,0.01,0.67,0.24,617625,51885,FT
1126,0.04,-0.08,0.04,86.63,-64.06,33.25,-9.13,-3.19,0.39,-0.71,0.01,0.67,0.24,617665,51925,FT
1127,0.04,-0.08,0.04,86.63,-64.06,33.25,-9.24,-3.23,0.12,-0.71,0.01,0.67,0.24,617706,51966,FT
1128,0.04,-0.08,0.04,86.63,-64.06,33.25,-9.09,-3.15,0.58,-0.71,0.01,0.67,0.24,617746,52006,FT
1129,0.04,-0.08,0.04,88,-63.06,32.06,-9.09,-3.15,0.58,-0.71,0.01,0.67,0.24,617785,52045,FT
1130,0.04,-0.08,0.04,88,-63.06,32.06,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,617826,52086,FT
1131,0.01,-0.01,0,88,-63.06,32.06,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,617866,52126,FT
1132,0.01,-0.01,0,88,-63.06,32.06,-9.16,-3.11,0.46,-0.71,0.01,0.67,0.24,617907,52167,FT
1133,0.01,-0.01,0,88,-63.06,32.06,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,617947,52207,FT
1134,0.01,-0.01,0,86.69,-65.25,32.81,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,617988,52248,FT
1135,0.01,0.02,-0.01,86.69,-65.25,32.81,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,618029,52289,FT
1136,0.01,0.02,-0.01,86.69,-65.25,32.81,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,618068,52328,FT
1137,0.01,0.02,-0.01,86.69,-65.25,32.81,-9.2,-3.15,0.39,-0.71,0.01,0.67,0.24,618112,52372,FT
1138,0.01,0.02,-0.01,86.69,-65.25,32.81,-9.16,-3.19,0.39,-0.71,0.01,0.67,0.24,618152,52412,FT
1139,0.01,0.02,-0.01,86.69,-65.25,32.81,-9.2,-3.19,0.39,-0.71,0.01,0.67,0.24,618190,52450,FT
1140,0.02,-0.07,0.04,86.69,-65.25,32.81,-9.2,-3.19,0.39,-0.71,0.01,0.67,0.24,618233,52493,FT
1141,0.02,-0.04,0.02,86.69,-65.25,32.81,-9.2,-3.19,0.39,-0.71,0.01,0.67,0.24,618273,52533,FT
1142,0.02,-0.04,0.02,86.69,-65.25,32.81,-9.16,-3.11,0.62,-0.71,0.01,0.67,0.24,618313,52573,FT
1143,0.02,-0.04,0.02,86.69,-65.25,32.81,-9.24,-3.19,0.39,-0.71,0.01,0.67,0.24,618354,52614,FT
1144,0.02,-0.04,0.02,86.69,-65.25,32.81,-9.16,-3.04,0.77,-0.71,0.01,0.67,0.24,618393,52653,FT
1145,0.01,-0.04,0.03,86.69,-65.25,32.81,-9.16,-3.04,0.77,-0.71,0.01,0.67,0.24,618434,52694,FT
1146,0,-0.02,0.03,86.69,-65.25,32.81,-9.16,-3.04,0.77,-0.71,0.01,0.67,0.24,618474,52734,FT
1147,0,-0.02,0.03,86.69,-65.25,32.81,-9.24,-3.04,0.66,-0.71,0.01,0.67,0.24,618515,52775,FT
1148,0,-0.02,0.03,86.69,-65.25,32.81,-9.24,-3.04,0.7,-0.71,0.01,0.67,0.24,618555,52815,FT
1149,0,-0.02,0.03,86.69,-65.25,32.81,-9.24,-3.04,0.7,-0.71,0.01,0.67,0.24,618594,52854,FT
1150,-0.04,-0.08,0.06,86.69,-65.25,32.81,-9.24,-3.04,0.7,-0.71,0.01,0.67,0.24,618635,52895,FT
1151,-0.04,-0.08,0.06,86.69,-65.25,32.81,-9.16,-2.96,0.89,-0.71,0.01,0.67,0.24,618676,52936,FT
1152,-0.01,-0.03,0.07,86.69,-65.25,32.81,-9.16,-2.96,0.89,-0.71,0.01,0.67,0.24,618716,52976,FT
1153,-0.01,-0.03,0.07,86.69,-65.25,32.81,-9.24,-2.89,0.81,-0.71,0.01,0.67,0.24,618757,53017,FT
1154,-0.01,-0.03,0.07,86.69,-65.25,32.81,-9.2,-2.89,0.89,-0.71,0.01,0.67,0.24,618798,53058,FT
1155,-0.01,-0.03,0.07,88.38,-63.75,31.19,-9.2,-2.89,0.89,-0.71,0.01,0.67,0.24,618838,53098,FT
1156,-0.01,-0.04,0.04,88.38,-63.75,31.19,-9.2,-2.89,0.89,-0.71,0.01,0.67,0.24,618878,53138,FT
1157,-0.01,-0.04,0.04,88.38,-63.75,31.19,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,618920,53180,FT
1158,0,-0.03,0.02,88.38,-63.75,31.19,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,618962,53222,FT
1159,0,-0.03,0.02,88.38,-63.75,31.19,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619003,53263,FT
1160,0,-0.03,0.02,88.38,-63.75,31.19,-9.28,-2.89,0.85,-0.71,0.01,0.67,0.24,619042,53302,FT
1161,-0.01,0.02,-0.01,88.38,-63.75,31.19,-9.28,-2.89,0.85,-0.71,0.01,0.67,0.24,619084,53344,FT
1162,-0.01,0.01,0,88.38,-63.75,31.19,-9.28,-2.89,0.85,-0.71,0.01,0.67,0.24,619124,53384,FT
1163,-0.01,0.01,0,88.38,-63.75,31.19,-9.24,-2.85,0.96,-0.71,0.01,0.67,0.24,619164,53424,FT
1164,-0.01,0.01,0,88.38,-63.75,31.19,-9.28,-2.89,0.81,-0.71,0.01,0.67,0.24,619205,53465,FT
1165,-0.01,0.01,0,88.38,-63.75,31.19,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,619245,53505,FT
1166,-0.01,0.01,0,88.75,-64.56,30.44,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,619284,53544,FT
1167,0,-0.01,0,88.75,-64.56,30.44,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,619324,53584,FT
1168,0,-0.01,0,88.75,-64.56,30.44,-9.24,-2.77,1,-0.71,0.01,0.67,0.24,619365,53625,FT
1169,0,-0.01,0,88.75,-64.56,30.44,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619406,53666,FT
1170,0,-0.01,0,88.75,-64.56,30.44,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619445,53705,FT
1171,0,-0.01,0,88.06,-64.13,30.81,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619485,53745,FT
1172,-0.01,0,0,88.06,-64.13,30.81,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619526,53786,FT
1173,-0.01,0.01,-0.01,88.06,-64.13,30.81,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619566,53826,FT
1174,-0.01,0.01,-0.01,88.06,-64.13,30.81,-9.24,-2.81,0.93,-0.71,0.01,0.67,0.24,619606,53866,FT
1175,-0.01,0.01,-0.01,88.06,-64.13,30.81,-9.24,-2.85,0.96,-0.71,0.01,0.67,0.24,619646,53906,FT
1176,-0.01,0.01,-0.01,88.5,-66.06,32.81,-9.24,-2.85,0.96,-0.71,0.01,0.67,0.24,619685,53945,FT
1177,0,0.02,-0.03,88.5,-66.06,32.81,-9.24,-2.85,0.96,-0.71,0.01,0.67,0.24,619726,53986,FT
1178,0,0.02,-0.03,88.5,-66.06,32.81,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,619768,54028,FT
1179,0,0,-0.01,88.5,-66.06,32.81,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,619809,54069,FT
1180,0,0,-0.01,88.5,-66.06,32.81,-9.24,-2.85,0.96,-0.71,0.01,0.67,0.24,619851,54111,FT
1181,0,0,-0.01,88.5,-66.06,32.81,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,619890,54150,FT
1182,0,0,0,88.5,-66.06,32.81,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,619931,54191,FT
1183,0,0,0,88.5,-66.06,32.81,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,619973,54233,FT
1184,0,0,0,88.5,-66.06,32.81,-9.28,-2.89,0.93,-0.71,0.01,0.67,0.24,620013,54273,FT
1185,0,0,0,88.5,-66.06,32.81,-9.2,-2.85,1.04,-0.71,0.01,0.67,0.24,620054,54314,FT
1186,0,0,0,88.5,-66.06,32.81,-9.2,-2.85,1,-0.71,0.01,0.67,0.24,620094,54354,FT
1187,0,0,0,88.75,-64.19,32,-9.2,-2.85,1,-0.71,0.01,0.67,0.24,620133,54393,FT
1188,0,0,0,88.75,-64.19,32,-9.2,-2.81,1,-0.71,0.01,0.67,0.24,620174,54434,FT
1189,-0.01,0.01,-0.01,88.75,-64.19,32,-9.2,-2.81,1,-0.71,0.01,0.67,0.24,620214,54474,FT
1190,-0.01,0.01,-0.01,88.75,-64.19,32,-9.16,-2.81,1.08,-0.71,0.01,0.67,0.24,620255,54515,FT
1191,-0.01,0.01,-0.01,88.75,-64.19,32,-9.28,-2.89,0.93,-0.71,0.01,0.67,0.24,620296,54556,FT
1192,-0.01,0.01,-0.01,88.38,-63.75,30.81,-9.28,-2.89,0.93,-0.71,0.01,0.67,0.24,620336,54596,FT
1193,-0.01,0.03,-0.01,88.38,-63.75,30.81,-9.28,-2.89,0.93,-0.71,0.01,0.67,0.24,620377,54637,FT
1194,-0.01,0.03,-0.01,88.38,-63.75,30.81,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,620418,54678,FT
1195,-0.01,0.03,-0.01,88.38,-63.75,30.81,-9.2,-2.85,0.96,-0.71,0.01,0.67,0.24,620461,54721,FT
1196,-0.01,0.03,-0.01,88.38,-63.75,30.81,-9.24,-2.89,0.89,-0.71,0.01,0.67,0.24,620503,54763,FT
1197,-0.01,0.03,-0.01,88.38,-63.75,30.81,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,620541,54801,FT
1198,-0.01,0.06,-0.04,88.38,-63.75,30.81,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,620583,54843,FT
1199,-0.02,0.11,-0.05,88.38,-63.75,30.81,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,620623,54883,FT
1200,-0.02,0.11,-0.05,88.38,-63.75,30.81,-9.2,-3,0.73,-0.71,0.01,0.67,0.24,620664,54924,FT
1201,-0.02,0.11,-0.05,88.38,-63.75,30.81,-9.2,-2.96,0.73,-0.71,0.01,0.67,0.24,620705,54965,FT
1202,-0.02,0.11,-0.05,88.38,-63.75,30.81,-9.2,-2.81,0.89,-0.71,0.01,0.67,0.24,620746,55006,FT
1203,-0.02,0.11,-0.05,87.63,-63.75,32,-9.2,-2.81,0.89,-0.71,0.01,0.67,0.24,620786,55046,FT
1204,0.02,0.05,-0.04,87.63,-63.75,32,-9.2,-2.81,0.89,-0.71,0.01,0.67,0.24,620829,55089,FT
1205,0.01,0.16,-0.1,87.63,-63.75,32,-9.2,-2.81,0.89,-0.71,0.01,0.67,0.24,620870,55130,FT
1206,0.01,0.16,-0.1,87.63,-63.75,32,-9.24,-3.19,0.31,-0.71,0.01,0.67,0.24,620911,55171,FT
1207,0.01,0.16,-0.1,87.63,-63.75,32,-9.2,-3.11,0.46,-0.71,0.01,0.67,0.24,620953,55213,FT
1208,0.01,0.16,-0.1,87.63,-63.75,32,-9.16,-3.15,0.46,-0.71,0.01,0.67,0.24,620992,55252,FW
1209,0.08,0.09,-0.05,87.63,-63.75,32,-9.16,-3.15,0.46,-0.71,0.01,0.67,0.24,621032,55292,FW
1210,0.06,0.05,-0.03,87.63,-63.75,32,-9.16,-3.15,0.46,-0.71,0.01,0.67,0.24,621073,55333,FW
1211,0.06,0.05,-0.03,87.63,-63.75,32,-9.24,-3.27,0.31,-0.71,0.01,0.67,0.24,621114,55374,FW
1212,0.06,0.05,-0.03,87.63,-63.75,32,-9.24,-3.15,0.43,-0.71,0.01,0.67,0.24,621154,55414,FW
1213,0.06,0.05,-0.03,87.63,-63.75,32,-9.2,-3.15,0.43,-0.71,0.01,0.67,0.24,621193,55453,FW
1214,0,0.03,0,87.63,-63.75,32,-9.2,-3.15,0.43,-0.71,0.01,0.67,0.24,621233,55493,FW
1215,0,0.03,0,87.63,-63.75,32,-9.24,-3.15,0.39,-0.71,0.01,0.67,0.24,621274,55534,FW
1216,-0.01,0.07,-0.02,87.63,-63.75,32,-9.24,-3.15,0.39,-0.71,0.01,0.67,0.24,621315,55575,FW
1217,-0.01,0.07,-0.02,87.63,-63.75,32,-9.2,-3.11,0.46,-0.71,0.01,0.67,0.24,621355,55615,FW
1218,-0.01,0.07,-0.02,87.63,-63.75,32,-9.16,-3.11,0.43,-0.71,0.01,0.67,0.24,621395,55655,FW
1219,-0.01,0.07,-0.02,86.94,-62.19,35.63,-9.16,-3.11,0.43,-0.71,0.01,0.67,0.24,621435,55695,FW
1220,-0.31,0.13,0.08,86.94,-62.19,35.63,-9.16,-3.11,0.43,-0.71,0.01,0.67,0.24,621477,55737,FW
1221,-0.31,0.13,0.08,86.94,-62.19,35.63,-10.35,-1.54,1.16,-0.71,0.01,0.67,0.24,621519,55779,FW
1222,-5.15,-3.21,0.41,86.94,-62.19,35.63,-10.35,-1.54,1.16,-0.71,0.01,0.67,0.24,621560,55820,FW
1223,-5.15,-3.21,0.41,86.94,-62.19,35.63,-9.43,-4.53,-2.95,-0.71,0.01,0.67,0.24,621602,55862,FW
1224,-5.15,-3.21,0.41,86.94,-62.19,35.63,-6.64,-2.35,-0.91,-0.71,0.01,0.67,0.24,621642,55902,FW
