,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,DirecHTion,SensorHTime,HTime,Label
0,0.03,0.04,0,-20.06,-12.44,0,-3.02,-9.08,1.08,-0.08,0.66,-0.68,0.32,356788,0,HT
1,0.02,0.04,0,-20.06,-12.44,0,-3.02,-9.08,1.08,-0.08,0.66,-0.68,0.32,357798,1010,HT
2,0.02,0.04,0,-20.06,-12.44,0,-2.99,-9.08,1.12,-0.08,0.66,-0.68,0.32,358810,2022,HT
3,0.02,0.04,0,-20.06,-12.44,0,-2.95,-9.16,1.04,-0.08,0.66,-0.68,0.32,359558,2770,HT
4,0.02,0.04,0,-20.06,-12.44,0,-3.14,-9.16,1.04,-0.08,0.66,-0.68,0.32,359592,2804,HT
5,0.02,0.04,0,-20.06,-12.44,0,-2.83,-9.12,0.96,-0.08,0.66,-0.68,0.32,359610,2822,HT
6,0.02,0.04,0,-22.12,-13.19,10,-2.83,-9.12,0.96,-0.08,0.66,-0.68,0.32,359630,2842,HT
7,0.02,0.04,0,-22.12,-13.19,10,-2.83,-9.2,0.93,-0.08,0.66,-0.68,0.32,359649,2861,HT
8,-0.01,-0.01,0.01,-22.12,-13.19,10,-2.83,-9.2,0.93,-0.08,0.66,-0.68,0.32,359665,2877,HT
9,-0.01,-0.01,0.01,-22.12,-13.19,10,-2.83,-9.16,0.96,-0.08,0.66,-0.68,0.32,359679,2891,HT
10,-0.01,-0.01,0,-22.12,-13.19,10,-2.83,-9.16,0.96,-0.08,0.66,-0.68,0.32,359695,2907,HT
11,-0.01,-0.01,0,-22.12,-13.19,10,-2.83,-9.16,0.96,-0.1,0.66,-0.67,0.32,359784,2996,HT
12,-0.01,-0.01,0,-22.12,-13.19,10,-2.87,-9.16,0.96,-0.1,0.66,-0.67,0.32,359804,3016,HT
13,-0.01,-0.02,0,-22.12,-13.19,10,-2.87,-9.16,0.96,-0.1,0.66,-0.67,0.32,359832,3044,HT
14,-0.01,-0.02,0,-22.12,-13.19,10,-2.87,-9.16,1,-0.1,0.66,-0.67,0.32,359875,3087,HT
15,0,-0.01,-0.01,-22.12,-13.19,10,-2.87,-9.16,1,-0.1,0.66,-0.67,0.32,359898,3110,HT
16,0,-0.01,-0.01,-22.12,-13.19,10,-2.87,-9.16,1,-0.1,0.66,-0.67,0.32,359913,3125,HT
17,0,-0.01,-0.01,-22.12,-13.19,10,-2.87,-9.12,1,-0.1,0.66,-0.67,0.32,359926,3138,HT
18,0,-0.01,-0.01,-22.12,-13.19,10,-2.87,-9.12,0.96,-0.1,0.66,-0.67,0.32,359940,3152,HT
19,0,-0.01,-0.01,-22.12,-13.19,10,-2.87,-9.12,0.96,-0.1,0.66,-0.67,0.32,359960,3172,HT
20,0,-0.01,-0.01,-22.12,-13.19,10,-2.87,-9.12,0.96,-0.1,0.66,-0.67,0.32,359975,3187,HT
21,0,-0.01,-0.01,-22.12,-13.19,10,-2.87,-9.16,0.96,-0.1,0.66,-0.67,0.32,359999,3211,HT
22,0.01,0,0,-22.12,-13.19,10,-2.87,-9.16,0.96,-0.1,0.66,-0.67,0.32,360015,3227,HT
23,0.01,0,0,-22.12,-13.19,10,-2.91,-9.12,1,-0.1,0.66,-0.67,0.32,360030,3242,HT
24,0,-0.01,0,-22.12,-13.19,10,-2.91,-9.12,1,-0.1,0.66,-0.67,0.32,360044,3256,HT
25,0,-0.01,0,-22.12,-13.19,10,-2.91,-9.12,1,-0.1,0.66,-0.67,0.32,360064,3276,HT
26,0,-0.01,0,-22.12,-13.19,10,-2.87,-9.12,1.04,-0.1,0.66,-0.67,0.32,360077,3289,HT
27,0,-0.01,0,-22.12,-13.19,10,-2.87,-9.2,0.96,-0.1,0.66,-0.67,0.32,360100,3312,HT
28,0.01,0.03,0.01,-22.12,-13.19,10,-2.87,-9.2,0.96,-0.1,0.66,-0.67,0.32,360890,4102,HT
29,0.01,0.03,0.01,-22.12,-13.19,10,-2.87,-9.16,1,-0.1,0.66,-0.67,0.32,360915,4127,HT
30,0.11,0.36,-0.17,-22.12,-13.19,10,-2.87,-9.16,1,-0.1,0.66,-0.67,0.32,360932,4144,HT
31,0.11,0.36,-0.17,-22.12,-13.19,10,-2.3,-9.23,0.85,-0.1,0.66,-0.67,0.32,360947,4159,HT
32,0.06,0.62,-0.39,-22.12,-13.19,10,-2.3,-9.23,0.85,-0.1,0.66,-0.67,0.32,361312,4524,HT
33,0.06,0.62,-0.39,-22.12,-13.19,10,-1.87,-9.39,0.77,-0.1,0.66,-0.67,0.32,361343,4555,HT
34,0.06,0.62,-0.39,-22.12,-13.19,10,-1.76,-9.43,0.73,-0.1,0.66,-0.67,0.32,361357,4569,HT
35,0.06,0.62,-0.39,-21.81,-14.44,2.56,-1.76,-9.43,0.73,-0.1,0.66,-0.67,0.32,361374,4586,HT
36,0.06,0.62,-0.39,-21.81,-14.44,2.56,-2.03,-9.31,0.93,-0.1,0.66,-0.67,0.32,361392,4604,HT
37,0,0.62,-0.12,-21.81,-14.44,2.56,-2.03,-9.31,0.93,-0.1,0.66,-0.67,0.32,361407,4619,HT
38,0,0.62,-0.12,-21.81,-14.44,2.56,-2.03,-9.31,0.93,-0.11,0.68,-0.71,0.17,361439,4651,HT
39,0,0.62,-0.12,-21.81,-14.44,2.56,-2.3,-9.43,1.5,-0.11,0.68,-0.71,0.17,361456,4668,HT
40,-0.08,0.61,0.11,-21.81,-14.44,2.56,-2.3,-9.43,1.5,-0.11,0.68,-0.71,0.17,361472,4684,HT
41,-0.08,0.61,0.11,-21.81,-14.44,2.56,-2.61,-9.7,1.73,-0.11,0.68,-0.71,0.17,361487,4699,HT
42,-0.08,0.61,0.11,-21.81,-14.44,2.56,-2.53,-9.04,1.92,-0.11,0.68,-0.71,0.17,361502,4714,HT
43,-0.06,0.39,0.31,-21.81,-14.44,2.56,-2.53,-9.04,1.92,-0.11,0.68,-0.71,0.17,361729,4941,HT
44,-0.06,0.39,0.31,-21.81,-14.44,2.56,-2.18,-7.86,1.92,-0.11,0.68,-0.71,0.17,361785,4997,HT
45,0.44,-0.13,0.73,-21.81,-14.44,2.56,-2.18,-7.86,1.92,-0.11,0.68,-0.71,0.17,361804,5016,HT
46,0.49,-0.31,1.27,-21.81,-14.44,2.56,-2.18,-7.86,1.92,-0.11,0.68,-0.71,0.17,361821,5033,HT
47,0.49,-0.31,1.27,-21.81,-14.44,2.56,-6.01,-8.81,2.92,-0.11,0.68,-0.71,0.17,361838,5050,HT
48,0.49,-0.31,1.27,-21.81,-14.44,2.56,-5.63,-8.89,2.96,-0.11,0.68,-0.71,0.17,361855,5067,HT
49,0.6,-0.38,1.71,-21.81,-14.44,2.56,-5.63,-8.89,2.96,-0.11,0.68,-0.71,0.17,361875,5087,HT
50,0.6,-0.38,1.71,-21.81,-14.44,2.56,-6.43,-9.77,2.77,-0.11,0.68,-0.71,0.17,361889,5101,HT
51,0.62,-0.56,1.78,-21.81,-14.44,2.56,-6.43,-9.77,2.77,-0.11,0.68,-0.71,0.17,361903,5115,HT
52,0.62,-0.56,1.78,-21.81,-14.44,2.56,-6.43,-9.77,2.77,0.03,0.64,-0.72,0.26,361918,5130,HT
53,0.62,-0.56,1.78,-21.81,-14.44,2.56,-6.97,-12.49,2.54,0.03,0.64,-0.72,0.26,361932,5144,HT
54,0.62,-0.56,1.78,-21.81,-14.44,2.56,-6.36,-13.95,1.96,0.03,0.64,-0.72,0.26,361946,5158,HT
55,0.75,0.08,1.75,-21.81,-14.44,2.56,-6.36,-13.95,1.96,0.03,0.64,-0.72,0.26,361961,5173,HT
56,0.75,0.08,1.75,-23.5,-1.62,-5.5,-6.36,-13.95,1.96,0.03,0.64,-0.72,0.26,361974,5186,HT
57,0.75,0.08,1.75,-23.5,-1.62,-5.5,-5.48,-12.07,1.54,0.03,0.64,-0.72,0.26,362276,5488,HT
58,0.69,-0.04,2.14,-23.5,-1.62,-5.5,-5.48,-12.07,1.54,0.03,0.64,-0.72,0.26,362302,5514,HT
59,0.69,-0.04,2.14,-23.5,-1.62,-5.5,-2.64,-6.86,0.24,0.03,0.64,-0.72,0.26,362316,5528,HT
60,0.69,-0.04,2.14,-23.5,-1.62,-5.5,-2.8,-6.79,0.12,0.03,0.64,-0.72,0.26,362332,5544,HT
61,-0.3,0.16,-0.35,-23.5,-1.62,-5.5,-2.8,-6.79,0.12,0.03,0.64,-0.72,0.26,362347,5559,HT
62,-0.3,0.16,-0.35,-23.5,-1.62,-5.5,-2.8,-6.79,0.12,0.19,0.51,-0.68,0.49,362362,5574,HT
63,-0.3,0.16,-0.35,-11,6.19,-21.62,-2.8,-6.79,0.12,0.19,0.51,-0.68,0.49,362630,5842,HT
64,-0.3,0.16,-0.35,-11,6.19,-21.62,-3.21,-6.79,0.58,0.19,0.51,-0.68,0.49,362657,5869,HT
65,-0.3,0.16,-0.35,-11,6.19,-21.62,-6.78,-13.34,2.3,0.19,0.51,-0.68,0.49,362672,5884,HT
66,-0.3,0.16,-0.35,-11,6.19,-21.62,-6.7,-16.13,2.23,0.19,0.51,-0.68,0.49,362702,5914,HT
67,-0.96,2.23,-2.22,-11,6.19,-21.62,-6.7,-16.13,2.23,0.19,0.51,-0.68,0.49,362729,5941,HT
68,-0.96,2.23,-2.22,-11,6.19,-21.62,-5.52,-13.87,1.96,0.19,0.51,-0.68,0.49,362755,5967,HT
69,-0.96,2.23,-2.22,-11,6.19,-21.62,-5.09,-10.12,1.54,0.19,0.51,-0.68,0.49,362777,5989,HT
70,-0.96,2.23,-2.22,-11,6.19,-21.62,-5.55,-7.13,1.88,0.19,0.51,-0.68,0.49,362793,6005,HT
71,-0.96,2.23,-2.22,-11,6.19,-21.62,-3.71,-6.63,1.62,0.19,0.51,-0.68,0.49,362818,6030,HT
72,0.06,0.09,0.16,-11,6.19,-21.62,-3.71,-6.63,1.62,0.19,0.51,-0.68,0.49,362837,6049,HT
73,0.06,0.09,0.16,-11,6.19,-21.62,-3.41,-6.94,1.46,0.19,0.51,-0.68,0.49,362851,6063,HT
74,0.21,0.41,0.43,-11,6.19,-21.62,-3.41,-6.94,1.46,0.19,0.51,-0.68,0.49,362867,6079,HT
75,0.21,0.41,0.43,-11,6.19,-21.62,-2.76,-7.36,1,0.19,0.51,-0.68,0.49,362882,6094,HT
76,0.21,0.41,0.43,-11,6.19,-21.62,-1.99,-7.39,0.73,0.19,0.51,-0.68,0.49,362898,6110,HT
77,0.23,1.1,0.27,-11,6.19,-21.62,-1.99,-7.39,0.73,0.19,0.51,-0.68,0.49,362913,6125,HT
78,0.23,1.1,0.27,-29.94,-0.81,-7.25,-1.99,-7.39,0.73,0.19,0.51,-0.68,0.49,363119,6331,HT
79,0.23,1.1,0.27,-29.94,-0.81,-7.25,-1.87,-7.66,1.08,0.19,0.51,-0.68,0.49,363170,6382,HT
80,0.23,1.1,0.27,-29.94,-0.81,-7.25,-4.25,-9.16,2.42,0.19,0.51,-0.68,0.49,363193,6405,HT
81,0.23,1.1,0.27,-29.94,-0.81,-7.25,-5.25,-9.46,2.3,0.19,0.51,-0.68,0.49,363215,6427,HT
82,0.23,-0.08,0.73,-29.94,-0.81,-7.25,-5.25,-9.46,2.3,0.19,0.51,-0.68,0.49,363229,6441,HT
83,0.23,-0.08,0.73,-29.94,-0.81,-7.25,-5.52,-9.12,1.5,0.19,0.51,-0.68,0.49,363245,6457,HT
84,0.12,-0.91,0.95,-29.94,-0.81,-7.25,-5.52,-9.12,1.5,0.19,0.51,-0.68,0.49,363259,6471,HT
85,0.12,-0.91,0.95,-29.94,-0.81,-7.25,-5.52,-9.12,1.5,0.09,0.68,-0.72,0.09,363274,6486,HT
86,0.12,-0.91,0.95,-29.94,-0.81,-7.25,-5.32,-9.54,1.62,0.09,0.68,-0.72,0.09,363292,6504,HT
87,0.18,-0.56,1,-29.94,-0.81,-7.25,-5.32,-9.54,1.62,0.09,0.68,-0.72,0.09,363307,6519,HT
88,0.18,-0.56,1,-29.94,-0.81,-7.25,-5.32,-9.54,1.62,0.09,0.67,-0.72,0.12,363323,6535,HT
89,0.18,-0.56,1,-29.94,-0.81,-7.25,-6.43,-11.69,1.88,0.09,0.67,-0.72,0.12,363339,6551,HT
90,0.27,0.04,0.97,-29.94,-0.81,-7.25,-6.43,-11.69,1.88,0.09,0.67,-0.72,0.12,363819,7031,HT
91,0.27,0.04,0.97,-29.94,-0.81,-7.25,-6.43,-11.69,1.88,0.11,0.67,-0.73,0.14,364127,7339,HT
92,0.27,0.04,0.97,-29.94,-0.81,-7.25,-2.95,-5.41,0.77,0.11,0.67,-0.73,0.14,364141,7353,HW
93,0.27,0.04,0.97,-29.94,-0.81,-7.25,-5.75,-12.95,2.07,0.11,0.67,-0.73,0.14,364155,7367,HW
94,-0.93,2.27,-1.65,-29.94,-0.81,-7.25,-5.75,-12.95,2.07,0.11,0.67,-0.73,0.14,364170,7382,HW
95,-0.93,2.27,-1.65,-29.94,-0.81,-7.25,-5.86,-12.57,2.11,0.11,0.67,-0.73,0.14,364388,7600,HW
96,-0.93,2.27,-1.65,-29.94,-0.81,-7.25,-9.84,-10.8,2.15,0.11,0.67,-0.73,0.14,364418,7630,HW
97,-0.93,2.27,-1.65,-29.94,-0.81,-7.25,-3.75,-7.55,1.81,0.11,0.67,-0.73,0.14,364435,7647,HW
98,-0.93,2.27,-1.65,-29.94,-0.81,-7.25,-2.8,-7.86,1.73,0.11,0.67,-0.73,0.14,364449,7661,HW
99,-0.15,0.11,-0.14,-29.94,-0.81,-7.25,-2.8,-7.86,1.73,0.11,0.67,-0.73,0.14,364464,7676,HW
100,-0.15,0.11,-0.14,-29.94,-0.81,-7.25,-2.8,-7.86,1.73,0.02,0.72,-0.69,0.07,364479,7691,HW
101,-0.15,0.11,-0.14,-29.94,-0.81,-7.25,-3.21,-7.28,2.15,0.02,0.72,-0.69,0.07,364499,7711,HW
102,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-3.21,-7.28,2.15,0.02,0.72,-0.69,0.07,364513,7725,HW
103,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-3.21,-7.28,2.15,0.02,0.72,-0.69,0.07,364710,7922,HW
104,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-3.29,-8.24,2.19,0.02,0.72,-0.69,0.07,364734,7946,HW
105,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-6.93,-15.52,0.89,0.02,0.72,-0.69,0.07,364749,7961,HW
106,0.76,-0.77,2.25,-29.94,-0.81,-7.25,-6.93,-15.52,0.89,0.02,0.72,-0.69,0.07,364763,7975,HW
107,0.76,-0.77,2.25,-29.94,-0.81,-7.25,-6.93,-15.52,0.89,0.07,0.69,-0.71,0.12,365187,8399,HW
108,0.76,-0.77,2.25,-29.94,-0.81,-7.25,-4.98,-14.14,0.12,0.07,0.69,-0.71,0.12,365214,8426,HW
109,-0.57,-0.01,-1.48,-29.94,-0.81,-7.25,-4.98,-14.14,0.12,0.07,0.69,-0.71,0.12,365228,8440,HW
110,-0.57,-0.01,-1.48,-29.94,-0.81,-7.25,-2.41,-6.25,0.5,0.07,0.69,-0.71,0.12,365250,8462,HW
111,-0.57,-0.01,-1.48,-29.94,-0.81,-7.25,-2.64,-6.94,0.66,0.07,0.69,-0.71,0.12,365286,8498,HW
112,-0.79,0.53,-2.12,-29.94,-0.81,-7.25,-2.64,-6.94,0.66,0.07,0.69,-0.71,0.12,365310,8522,HW
113,-1.02,0.26,-2.58,-29.94,-0.81,-7.25,-2.64,-6.94,0.66,0.07,0.69,-0.71,0.12,365333,8545,HW
114,-1.02,0.26,-2.58,-29.94,-0.81,-7.25,-3.87,-9.54,0.7,0.07,0.69,-0.71,0.12,365348,8560,HW
115,-1.02,0.26,-2.58,-29.94,-0.81,-7.25,-3.91,-11.42,0.96,0.07,0.69,-0.71,0.12,365362,8574,HW
116,-1.36,-0.05,-2.85,-29.94,-0.81,-7.25,-3.91,-11.42,0.96,0.07,0.69,-0.71,0.12,365379,8591,HW
117,-1.36,-0.05,-2.85,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.07,0.69,-0.71,0.12,365393,8605,HW
118,-1.74,0.28,-3.02,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.07,0.69,-0.71,0.12,366399,9611,HW
119,-1.74,0.28,-3.02,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.09,0.6,-0.73,0.31,366476,9688,HW
120,0.12,-0.39,0.57,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.09,0.6,-0.73,0.31,366491,9703,HW
121,0.12,-0.39,0.57,-29.94,-0.81,-7.25,-3.95,-5.79,0.35,0.09,0.6,-0.73,0.31,366510,9722,HW
122,-0.63,-0.36,0.01,-29.94,-0.81,-7.25,-3.95,-5.79,0.35,0.09,0.6,-0.73,0.31,366534,9746,HW
123,-0.63,-0.36,0.01,-29.94,-0.81,-7.25,-4.59,-5.56,0.77,0.09,0.6,-0.73,0.31,366555,9767,HW
124,-0.63,-0.36,0.01,-29.94,-0.81,-7.25,-4.9,-5.37,1.43,0.09,0.6,-0.73,0.31,366570,9782,HW
125,-1.04,-1.02,-0.35,-29.94,-0.81,-7.25,-4.9,-5.37,1.43,0.09,0.6,-0.73,0.31,366587,9799,HW
126,-1.04,-1.02,-0.35,-29.94,-0.81,-7.25,-4.79,-6.02,2,0.09,0.6,-0.73,0.31,367710,10922,HW
127,-1.41,-0.81,-0.73,-29.94,-0.81,-7.25,-4.79,-6.02,2,0.09,0.6,-0.73,0.31,367735,10947,HW
128,-1.41,-0.81,-0.73,-29.94,-0.81,-7.25,-3.87,-8.13,0.5,0.09,0.6,-0.73,0.31,367750,10962,HW
129,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-3.87,-8.13,0.5,0.09,0.6,-0.73,0.31,367765,10977,HW
130,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-3.87,-8.13,0.5,-0.4,0.48,-0.19,0.76,368014,11226,HW
131,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-6.51,-8.13,2.04,-0.4,0.48,-0.19,0.76,368037,11249,HW
132,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-6.93,-6.17,4.83,-0.4,0.48,-0.19,0.76,368051,11263,HW
133,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-7.36,-6.44,5.14,-0.4,0.48,-0.19,0.76,368065,11277,HW
134,0.14,-0.77,0.37,-29.94,-0.81,-7.25,-7.36,-6.44,5.14,-0.4,0.48,-0.19,0.76,368300,11512,HW
135,0.14,-0.77,0.37,-29.94,-0.81,-7.25,-7.28,-6.52,5.75,-0.4,0.48,-0.19,0.76,368324,11536,HW
136,0.14,-0.77,0.37,-29.94,-0.81,-7.25,-6.59,-6.29,5.45,-0.4,0.48,-0.19,0.76,368348,11560,HW
137,0.14,-0.77,0.37,-29.94,-0.81,-7.25,-6.39,-6.02,5.45,-0.4,0.48,-0.19,0.76,368367,11579,HW
138,-0.12,-0.04,-0.03,-29.94,-0.81,-7.25,-6.39,-6.02,5.45,-0.4,0.48,-0.19,0.76,368386,11598,HW
139,-0.12,-0.04,-0.03,-29.94,-0.81,-7.25,-6.55,-5.94,5.25,-0.4,0.48,-0.19,0.76,368404,11616,HW
140,-0.12,-0.04,-0.03,-29.94,-0.81,-7.25,-6.43,-5.6,4.87,-0.4,0.48,-0.19,0.76,368420,11632,HW
141,-0.15,-0.02,-0.12,-29.94,-0.81,-7.25,-6.43,-5.6,4.87,-0.4,0.48,-0.19,0.76,368537,11749,HW
142,-0.15,-0.02,-0.12,-29.94,-0.81,-7.25,-6.05,-5.63,5.1,-0.4,0.48,-0.19,0.76,368576,11788,HW
143,-0.15,-0.02,-0.12,-29.94,-0.81,-7.25,-6.47,-6.02,5.22,-0.4,0.48,-0.19,0.76,368603,11815,HW
144,-0.15,-0.02,-0.12,-29.94,-0.81,-7.25,-6.39,-6.09,5.37,-0.4,0.48,-0.19,0.76,368618,11830,HW
145,0,0.46,-0.07,-29.94,-0.81,-7.25,-6.39,-6.09,5.37,-0.4,0.48,-0.19,0.76,368639,11851,HW
146,0,0.46,-0.07,-29.94,-0.81,-7.25,-6.7,-6.52,5.52,-0.4,0.48,-0.19,0.76,368654,11866,HW
147,0,0.46,-0.07,-29.94,-0.81,-7.25,-7.55,-7.36,5.64,-0.4,0.48,-0.19,0.76,368668,11880,HW
148,0.03,0.81,-0.09,-29.94,-0.81,-7.25,-7.55,-7.36,5.64,-0.4,0.48,-0.19,0.76,368683,11895,HW
149,0.03,0.81,-0.09,-29.94,-0.81,-7.25,-8.31,-7.78,5.14,-0.4,0.48,-0.19,0.76,368698,11910,HW
150,0.15,0.35,0.15,-29.94,-0.81,-7.25,-8.31,-7.78,5.14,-0.4,0.48,-0.19,0.76,368712,11924,HW
151,0.15,0.35,0.15,-29.94,-0.81,-7.25,-8.31,-7.78,5.14,-0.31,0.44,-0.07,0.84,368727,11939,HW
152,0.15,0.35,0.15,-2.12,12.94,-53.44,-8.31,-7.78,5.14,-0.31,0.44,-0.07,0.84,368741,11953,HW
153,0.15,0.35,0.15,-2.12,12.94,-53.44,-8.96,-7.55,5.48,-0.31,0.44,-0.07,0.84,369026,12238,HW
154,0.2,0.55,0.22,-2.12,12.94,-53.44,-8.96,-7.55,5.48,-0.31,0.44,-0.07,0.84,369052,12264,HW
155,0.2,0.55,0.22,-2.12,12.94,-53.44,-8.16,-4.56,3.42,-0.31,0.44,-0.07,0.84,369068,12280,HW
156,0.41,-0.28,1.64,-2.12,12.94,-53.44,-8.16,-4.56,3.42,-0.31,0.44,-0.07,0.84,369090,12302,HW
157,0.41,-0.28,1.64,-2.12,12.94,-53.44,-7.12,-3.53,3.26,-0.31,0.44,-0.07,0.84,369105,12317,HW
158,0.41,-0.28,1.64,-2.12,12.94,-53.44,-6.2,-2.42,3.23,-0.31,0.44,-0.07,0.84,369123,12335,HW
159,0.24,-0.21,1.55,-2.12,12.94,-53.44,-6.2,-2.42,3.23,-0.31,0.44,-0.07,0.84,369152,12364,HW
160,0.24,-0.21,1.55,-2.12,12.94,-53.44,-5.59,-1.3,2.92,-0.31,0.44,-0.07,0.84,369179,12391,HW
161,0.05,-0.36,1.39,-2.12,12.94,-53.44,-5.59,-1.3,2.92,-0.31,0.44,-0.07,0.84,369195,12407,HW
162,0.05,-0.36,1.39,-2.12,12.94,-53.44,-5.02,-0.46,2.88,-0.31,0.44,-0.07,0.84,369210,12422,HW
163,-0.01,-0.72,1.34,-2.12,12.94,-53.44,-5.02,-0.46,2.88,-0.31,0.44,-0.07,0.84,369223,12435,HW
164,-0.01,-0.72,1.34,-2.12,12.94,-53.44,-5.02,-0.46,2.88,-0.13,0.5,0.1,0.85,369238,12450,HW
165,-0.01,-0.72,1.34,-2.12,12.94,-53.44,-4.33,-0.04,2.73,-0.13,0.5,0.1,0.85,369252,12464,HW
166,-0.01,-0.72,1.34,-2.12,12.94,-53.44,-4.44,0.46,2.92,-0.13,0.5,0.1,0.85,369942,13154,HW
167,-0.13,-0.72,1.28,-2.12,12.94,-53.44,-4.44,0.46,2.92,-0.13,0.5,0.1,0.85,369973,13185,HW
168,-0.13,-0.72,1.28,-2.12,12.94,-53.44,-8.39,0.69,4.45,-0.13,0.5,0.1,0.85,370012,13224,HW
169,-0.13,-0.72,1.28,-2.12,12.94,-53.44,-8.31,0.57,4.37,-0.13,0.5,0.1,0.85,370030,13242,HW
170,-1.34,-0.09,0.96,-2.12,12.94,-53.44,-8.31,0.57,4.37,-0.13,0.5,0.1,0.85,370054,13266,HW
171,-1.34,-0.09,0.96,-2.12,12.94,-53.44,-7.89,0.3,4.8,-0.13,0.5,0.1,0.85,370072,13284,HW
172,-1.21,-0.17,0.86,-2.12,12.94,-53.44,-7.89,0.3,4.8,-0.13,0.5,0.1,0.85,370091,13303,HW
173,-1.21,-0.17,0.86,-2.12,12.94,-53.44,-8.08,0.07,5.25,-0.13,0.5,0.1,0.85,370104,13316,HW
174,-1.05,-0.15,0.76,-2.12,12.94,-53.44,-8.08,0.07,5.25,-0.13,0.5,0.1,0.85,370118,13330,HW
175,-1.05,-0.15,0.76,-2.12,12.94,-53.44,-8.08,0.07,5.25,-0.29,0.33,0.57,0.69,370132,13344,HW
176,-1.05,-0.15,0.76,-2.12,12.94,-53.44,-8.43,-0.16,5.68,-0.29,0.33,0.57,0.69,370146,13358,HW
177,-1.05,-0.15,0.76,-2.12,12.94,-53.44,-8.08,-0.2,5.83,-0.29,0.33,0.57,0.69,370161,13373,HW
178,-0.78,-0.14,0.65,-2.12,12.94,-53.44,-8.08,-0.2,5.83,-0.29,0.33,0.57,0.69,370175,13387,HW
179,-0.78,-0.14,0.65,-2.12,12.94,-53.44,-8.08,-0.2,5.83,-0.29,0.32,0.6,0.68,370190,13402,HW
180,-0.78,-0.14,0.65,-2.12,12.94,-53.44,-7.39,-0.16,5.71,-0.29,0.32,0.6,0.68,370257,13469,HW
181,-0.48,-0.2,0.63,-2.12,12.94,-53.44,-7.39,-0.16,5.71,-0.29,0.32,0.6,0.68,370274,13486,HW
182,-0.32,-0.59,0.14,-2.12,12.94,-53.44,-7.39,-0.16,5.71,-0.29,0.32,0.6,0.68,370289,13501,HW
183,-0.32,-0.59,0.14,-2.12,12.94,-53.44,-8.39,-0.43,7.63,-0.29,0.32,0.6,0.68,370303,13515,HW
184,-0.32,-0.59,0.14,-2.12,12.94,-53.44,-6.17,-0.58,6.82,-0.29,0.32,0.6,0.68,370434,13646,HW
185,-0.19,0.13,0.27,-2.12,12.94,-53.44,-6.17,-0.58,6.82,-0.29,0.32,0.6,0.68,370463,13675,HW
186,-0.19,0.13,0.27,-2.12,12.94,-53.44,-5.13,-0.5,5.83,-0.29,0.32,0.6,0.68,370481,13693,HW
187,-0.54,0.4,-0.51,-2.12,12.94,-53.44,-5.13,-0.5,5.83,-0.29,0.32,0.6,0.68,370503,13715,HW
188,-0.54,0.4,-0.51,-2.12,12.94,-53.44,-4.48,-0.5,4.76,-0.29,0.32,0.6,0.68,370515,13727,HW
189,-1.06,0.64,-1.18,-2.12,12.94,-53.44,-4.48,-0.5,4.76,-0.29,0.32,0.6,0.68,370529,13741,HW
190,-1.06,0.64,-1.18,-2.12,12.94,-53.44,-4.48,-0.5,4.76,-0.33,0.27,0.62,0.66,370544,13756,HW
191,-1.06,0.64,-1.18,-2.12,12.94,-53.44,-4.06,-1.19,4.26,-0.33,0.27,0.62,0.66,370558,13770,HT
192,-1.71,1.34,-1.81,-2.12,12.94,-53.44,-4.06,-1.19,4.26,-0.33,0.27,0.62,0.66,370573,13785,HT
193,-1.71,1.34,-1.81,-2.12,12.94,-53.44,-4.06,-1.19,4.26,-0.38,0.25,0.6,0.66,370592,13804,HT
194,-1.71,1.34,-1.81,-2.12,12.94,-53.44,-4.79,-4.1,3.53,-0.38,0.25,0.6,0.66,370608,13820,HT
195,-2.12,1.02,-2.76,-2.12,12.94,-53.44,-4.79,-4.1,3.53,-0.38,0.25,0.6,0.66,370622,13834,HT
196,-2.12,1.02,-2.76,-2.12,12.94,-53.44,-4.79,-4.1,3.53,-0.44,0.22,0.56,0.67,370641,13853,HT
197,-2.12,1.02,-2.76,-2.12,12.94,-53.44,-6.2,-7.13,3.11,-0.44,0.22,0.56,0.67,370655,13867,HT
198,-2.12,1.02,-2.76,-2.12,12.94,-53.44,-4.59,-8.62,2.27,-0.44,0.22,0.56,0.67,370714,13926,HT
199,-2.33,1.05,-3.14,-2.12,12.94,-53.44,-4.59,-8.62,2.27,-0.44,0.22,0.56,0.67,370730,13942,HT
200,-2.12,-0.43,-3.34,-2.12,12.94,-53.44,-4.59,-8.62,2.27,-0.44,0.22,0.56,0.67,370746,13958,HT
