,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
770,-0.01,0,0,-28.63,-55.94,2.88,-9.28,-2.85,0.85,-0.71,0.01,0.67,0.24,608303,42563,T,1.350880603,-2.176995057,1.27731412,2.78922195,2.797056903,-0.358612549
771,-0.01,0,0,-28.63,-55.94,2.88,-9.28,-2.85,0.81,-0.71,0.01,0.67,0.24,608343,42603,T,0.873697366,-2.669949747,0.434032947,2.78644724,2.783363442,-0.262591955
772,0.01,-0.04,0.01,-28.63,-55.94,2.88,-9.28,-2.85,0.81,-0.71,0.01,0.67,0.24,608386,42646,T,0.367301697,-3.137322819,-0.172250076,2.784460373,2.769008233,-0.185595088
773,0.01,-0.04,0.01,-28.63,-55.94,2.88,-9.28,-2.85,0.81,-0.71,0.01,0.67,0.24,608427,42687,T,-0.162525928,2.691380334,-0.684456081,2.783955945,2.758982586,-0.158605157
774,0.01,-0.04,0.01,-28.63,-55.94,2.88,-9.28,-2.85,0.85,-0.71,0.01,0.67,0.24,608467,42727,T,-0.706966258,2.241049163,-1.164932803,2.785135786,2.75729055,-0.181357106
775,0.01,-0.04,0.01,-28.63,-55.94,2.88,-9.24,-2.81,0.93,-0.71,0.01,0.67,0.24,608509,42769,T,-1.259398631,1.788054297,-1.636727632,2.787652911,2.764722072,-0.237185288
776,0.01,-0.04,0.01,-28.63,-55.94,2.88,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,608548,42808,T,-1.812650855,1.329972582,-2.103442767,2.790672363,2.778049889,-0.30663567
777,-0.01,0.01,-0.01,-28.63,-55.94,2.88,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,608588,42848,T,-2.355580495,0.865183044,-2.565549646,2.79314785,2.791600959,-0.371397177
778,0,0.01,-0.01,-28.63,-55.94,2.88,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,608629,42889,T,-2.883689539,0.389288586,-3.023117027,2.794269405,2.800507186,-0.41468496
779,0,0.01,-0.01,-28.63,-55.94,2.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608670,42930,T,2.874267097,-0.105898488,2.811264773,2.793887367,2.802919207,-0.425802376
780,0,0.01,-0.01,-28.63,-55.94,2.88,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,608711,42971,T,2.228808735,-0.636165203,2.36913751,2.792502287,2.800122513,-0.406628578
781,0,0.01,-0.01,-28.63,-55.94,2.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608751,43011,T,1.064560235,-1.188609335,1.929915473,2.790909534,2.795245375,-0.373604496
782,0,0.01,-0.01,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608792,43052,T,-0.213314517,-1.674184136,1.499432171,2.789741593,2.791205508,-0.348081052
783,0,-0.01,0,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608834,43094,T,-0.96266828,-1.959094047,1.078777823,2.789181415,2.78922454,-0.340345414
784,0,0,0,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608875,43135,T,-1.534019001,-1.932911052,0.65820168,2.789061536,2.788828967,-0.346649658
785,0,0,0,-28,-54.44,6.88,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,608917,43177,T,-2.013391474,-1.807337321,0.198181208,2.789121023,2.789025222,-0.356502327
786,0,0,0,-28,-54.44,6.88,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,608958,43218,T,-2.415748462,-1.878467196,-0.40048464,2.789204251,2.789162637,-0.359612034
787,0,0,0,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608999,43259,T,-2.729763884,-2.102486433,-1.607151733,2.789263738,2.789162637,-0.350596888
788,0,-0.01,0.01,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,609040,43300,T,-2.856435526,-2.382783121,3.094635449,2.78914386,2.789300052,-0.330261243
789,-0.01,0,-0.01,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,609080,43340,T,-2.664100941,-2.664881347,2.382211073,2.788500507,2.789221707,-0.304756592
790,0,-0.02,0,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,609121,43381,T,-2.512269216,-2.910961217,1.930434157,2.787254411,2.788433152,-0.28521095
791,0,-0.02,0,-28,-54.44,6.88,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,609161,43421,T,-2.66880181,-3.023184904,1.615797264,2.785957405,2.787371219,-0.282621951
792,0,-0.02,0,-28,-54.44,6.88,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,609202,43462,T,-2.971596183,-2.739529425,1.395284665,2.785697006,2.787758321,-0.304471845
793,0,-0.02,0,-28.06,-53.75,7.69,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,609242,43502,T,2.949122402,-2.238884168,1.238493103,2.787201487,2.790847746,-0.346933806
794,-0.01,-0.01,0.01,-28.06,-53.75,7.69,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,609283,43543,T,2.547101438,-2.198768648,1.105034141,2.789922231,2.794748446,-0.390937562
795,-0.01,-0.01,0.01,-28.06,-53.75,7.69,-9.24,-2.81,0.96,-0.71,0.01,0.67,0.24,609326,43586,T,2.038543104,-2.382649111,0.957259,2.792172154,2.795337555,-0.407537027
796,0,-0.03,0.01,-28.06,-53.75,7.69,-9.24,-2.81,0.96,-0.71,0.01,0.67,0.24,609367,43627,T,-0.809861603,-2.635923971,0.778492004,2.792094444,2.789774437,-0.364388247
797,0,-0.03,0.01,-28.06,-53.75,7.69,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,609408,43668,T,-1.436391955,-2.897598383,0.554964658,2.788971624,2.778493036,-0.25601031
798,0,-0.03,0.01,-28.06,-53.75,7.69,-9.32,-2.85,0.85,-0.71,0.01,0.67,0.24,609447,43707,T,-1.712195114,3.116871764,0.252046157,2.783886891,2.764004984,-0.141732957
799,0,-0.08,0.04,-28.06,-53.75,7.69,-9.32,-2.85,0.85,-0.71,0.01,0.67,0.24,609487,43747,T,-1.864271988,2.819523183,-0.116471508,2.77925226,2.750977863,-0.099896546
800,-0.01,-0.04,0.03,-28.06,-53.75,7.69,-9.32,-2.85,0.85,-0.71,0.01,0.67,0.24,609527,43787,T,-1.916386213,2.491065786,-0.511708144,2.777387911,2.74865112,-0.154684371
801,-0.01,-0.04,0.03,-28.06,-53.75,7.69,-9.2,-2.73,1.12,-0.71,0.01,0.67,0.24,609568,43828,T,-1.970956225,2.135854417,-0.91945273,2.779169458,2.767387628,-0.285927547
802,-0.01,-0.04,0.03,-28.06,-53.75,7.69,-9.2,-2.7,1.16,-0.71,0.01,0.67,0.24,609610,43870,T,-2.148992674,1.760374419,-1.337543132,2.783542856,2.808894778,-0.463288221
803,-0.01,-0.04,0.03,-28.06,-53.75,7.69,-9.2,-2.77,1.08,-0.71,0.01,0.67,0.24,609650,43910,T,-2.449083165,1.370999448,-1.762846344,2.7882678,2.860823553,-0.662430405
804,-0.01,-0.04,0.03,-28,-54.13,5.25,-9.2,-2.77,1.08,-0.71,0.01,0.67,0.24,609689,43949,T,-2.829022262,0.97139409,-2.193396398,2.791606534,2.903719023,-0.869272291
805,-0.01,-0.04,0.03,-28,-54.13,5.25,-9.24,-2.73,0.96,-0.71,0.01,0.67,0.24,609731,43991,T,3.031407036,0.565671863,-2.626930841,2.793163071,2.923520272,-1.074591315
806,-0.04,0.3,-0.19,-28,-54.13,5.25,-9.24,-2.73,0.96,-0.71,0.01,0.67,0.24,609772,44032,T,2.589913874,0.157998245,-3.061202409,2.793473236,2.918593256,-1.268716052
807,-0.04,0.3,-0.19,-28,-54.13,5.25,-9.24,-3,0.62,-0.71,0.01,0.67,0.24,609813,44073,T,2.143924848,-0.247691793,2.78873731,2.79309324,2.896416232,-1.440483499
808,-0.04,0.3,-0.19,-28,-54.13,5.25,-9.2,-3.15,0.35,-0.71,0.01,0.67,0.24,609855,44115,T,1.702855773,-0.645845941,2.359168332,2.792003634,2.867032897,-1.573964788
809,-0.04,0.3,-0.19,-28,-54.13,5.25,-9.24,-2.96,0.5,-0.71,0.01,0.67,0.24,609895,44155,T,1.273107023,-1.029463356,1.93721855,2.789868425,2.839058842,-1.640434606
810,0.02,0.15,-0.05,-28,-54.13,5.25,-9.24,-2.96,0.5,-0.71,0.01,0.67,0.24,609937,44197,T,0.860063573,-1.391032114,1.527273842,2.786784648,2.817657449,-1.554076512
811,0.02,0.15,-0.05,-28,-54.13,5.25,-9.28,-3.11,0.2,-0.71,0.01,0.67,0.24,609978,44238,W,0.470125194,-1.721336758,1.135182254,2.783639252,2.804466977,-1.073951092
812,0.04,0.05,-0.02,-28,-54.13,5.25,-9.28,-3.11,0.2,-0.71,0.01,0.67,0.24,610019,44279,W,0.114622811,-2.014720762,0.768249841,2.781589055,2.797754747,-0.389800103
813,0.04,0.05,-0.02,-28,-54.13,5.25,-9.2,-3,0.46,-0.71,0.01,0.67,0.24,610059,44319,W,-0.190629679,-2.282875215,0.429807108,2.781521066,2.794387193,-0.147576507
814,0.04,0.05,-0.02,-28,-54.13,5.25,-9.2,-3.08,0.31,-0.71,0.01,0.67,0.24,610098,44358,W,-0.437146178,-2.573421559,0.06978396,2.783284406,2.793012218,-0.13065875
815,0.03,-0.03,0,-28,-54.13,5.25,-9.2,-3.08,0.31,-0.71,0.01,0.67,0.24,610139,44399,W,-0.640623015,-2.955043607,-0.813520635,2.78545044,2.795340298,-0.197923183
816,0.03,-0.01,-0.02,-28,-54.13,5.25,-9.2,-3.08,0.31,-0.71,0.01,0.67,0.24,610180,44440,W,-0.844710214,2.804721206,-2.715181716,2.786613989,2.802160846,-0.310590251
817,0.03,-0.01,-0.02,-28,-54.13,5.25,-9.2,-3.04,0.43,-0.71,0.01,0.67,0.24,610221,44481,W,-1.100083824,2.156567181,-3.054087295,2.786660946,2.809433083,-0.442847943
818,0.03,-0.01,-0.02,-28,-54.13,5.25,-9.2,-3.04,0.43,-0.71,0.01,0.67,0.24,610262,44522,W,-1.426440244,1.49276947,3.053832335,2.786663393,2.812273137,-0.576111959
819,0.03,-0.01,-0.02,-28,-54.13,5.25,-9.2,-3.11,0.31,-0.71,0.01,0.67,0.24,610302,44562,W,-1.820646856,0.881003539,2.858245169,2.787865193,2.809367444,-0.705876834
820,0.03,-0.01,-0.02,-28,-54.13,5.25,-9.2,-3.11,0.31,-0.71,0.01,0.67,0.24,610341,44601,W,-2.284777483,0.31076407,2.612565725,2.790733842,2.801605654,-0.824293557
821,-0.02,0.08,-0.02,-28,-54.13,5.25,-9.2,-3.11,0.31,-0.71,0.01,0.67,0.24,610383,44643,W,-2.821756284,-0.233269438,2.31524024,2.794571153,2.790536527,-0.889095822
822,-0.02,0.08,-0.02,-28,-54.13,5.25,-9.13,-3.11,0.39,-0.71,0.01,0.67,0.24,610425,44685,W,2.861723455,-0.754048144,1.983226315,2.798084916,2.77849876,-0.744086614
823,-0.02,0.08,-0.02,-28,-54.13,5.25,-9.16,-3.15,0.2,-0.71,0.01,0.67,0.24,610466,44726,W,2.238756667,-1.251253089,1.631715193,2.800196525,2.767465307,0.072514717
824,-0.02,0.08,-0.02,-28,-54.13,5.25,-9.28,-3.08,0.16,-0.71,0.01,0.67,0.24,610507,44767,W,1.641282471,-1.721825305,1.269040458,2.800458674,2.757637537,0.681031184
825,-0.02,0.08,-0.02,-28,-54.13,5.25,-9.24,-3.08,0.31,-0.71,0.01,0.67,0.24,610547,44807,W,1.094562694,-2.162215251,0.899691174,2.799092881,2.747847416,0.748553155
826,0.03,-0.14,0.04,-28,-54.13,5.25,-9.24,-3.08,0.31,-0.71,0.01,0.67,0.24,610588,44848,W,0.601508313,-2.569043935,0.528276484,2.797042863,2.738516842,0.660874604
827,0.02,-0.08,0.04,-28,-54.13,5.25,-9.24,-3.08,0.31,-0.71,0.01,0.67,0.24,610628,44888,W,0.154248033,-2.936413555,0.159342872,2.795394986,2.732825968,0.521753827
828,0.02,-0.08,0.04,-28,-54.13,5.25,-9.28,-3.04,0.39,-0.71,0.01,0.67,0.24,610669,44929,W,-0.254590694,3.025253694,-0.20153536,2.794475915,2.733867612,0.371391989
829,0.02,-0.08,0.04,-28,-54.13,5.25,-9.28,-3,0.54,-0.71,0.01,0.67,0.24,610710,44970,W,-0.63146691,2.758508949,-0.547843109,2.793316435,2.7416524,0.233154605
830,0.02,-0.08,0.04,-28,-54.13,5.25,-9.28,-2.96,0.58,-0.71,0.01,0.67,0.24,610749,45009,W,-0.974757537,2.584209891,-0.873305348,2.790192346,2.750684085,0.118643996
831,0.02,-0.08,0.04,-29.38,-54.38,4.06,-9.28,-2.96,0.58,-0.71,0.01,0.67,0.24,610789,45049,W,-1.276905596,2.663088517,-1.173104874,2.785789441,2.743221676,0.065911956
832,0.02,-0.08,0.04,-29.38,-54.38,4.06,-9.28,-2.92,0.73,-0.71,0.01,0.67,0.24,610829,45089,W,-1.544912181,-2.901049818,-1.445875593,2.788657069,2.775138981,-0.128630392
833,0,-0.07,0.01,-29.38,-54.38,4.06,-9.28,-2.92,0.73,-0.71,0.01,0.67,0.24,610870,45130,W,-1.797448792,-2.44469758,-1.695258888,2.824170025,2.966565258,-0.490040305
834,0,-0.07,0.01,-29.38,-54.38,4.06,-9.36,-3.04,0.54,-0.71,0.01,0.67,0.24,610910,45170,W,-2.506873507,-2.540558867,-1.696993683,2.900272494,-3.125338555,-0.933434463
835,0,-0.07,0.01,-29.38,-54.38,4.06,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,610950,45210,W,-3.066028894,-2.925233193,-0.657893631,2.957976848,3.087932057,-1.413819482
836,0,-0.07,0.01,-27.94,-55.25,7.25,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,610989,45249,W,2.80001812,2.933322068,-0.542520278,2.936654961,2.839154711,-1.915812294
837,-0.02,-0.16,0,-27.94,-55.25,7.25,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,611028,45288,W,2.420435382,2.525610042,-0.799847141,2.842485174,2.524714322,-2.433310931
838,-0.02,-0.16,0,-27.94,-55.25,7.25,-9.63,-3.08,0.39,-0.71,0.01,0.67,0.24,611069,45329,W,2.056222595,2.137093126,-1.121840706,2.713009441,2.206182319,-2.959556829
839,-0.02,-0.16,0,-27.94,-55.25,7.25,-10.62,-3.96,-0.99,-0.71,0.01,0.67,0.24,611111,45371,W,1.70236106,1.764577516,-1.457981021,2.592183404,1.883173294,2.79019731
840,-0.02,-0.16,0,-27.94,-55.25,7.25,-11.96,-8.67,-16.08,-0.71,0.01,0.67,0.24,611154,45414,W,1.348022255,1.396588811,-1.806274917,2.53548412,1.526779194,2.243290233
841,-0.02,-0.16,0,-27.94,-55.25,7.25,-12.3,0.6,-7.85,-0.71,0.01,0.67,0.24,611195,45455,W,0.984159001,1.02324953,-2.172726916,2.606923561,1.124621543,1.677697606
842,-0.02,-0.16,0,-27.94,-55.25,7.25,-5.03,4.78,2,-0.71,0.01,0.67,0.24,611238,45498,W,0.610812911,0.643543221,-2.55532919,2.795973863,0.677464331,1.090414288
843,4.53,3.03,-0.61,-27.94,-55.25,7.25,-5.03,4.78,2,-0.71,0.01,0.67,0.24,611279,45539,W,0.230409243,0.259084604,-2.950116574,2.934373641,0.192829688,0.475235889
844,4.53,3.03,-0.61,-27.94,-55.25,7.25,-9.97,-3.61,1.04,-0.71,0.01,0.67,0.24,611318,45578,W,-0.154099775,-0.126082775,2.937958641,2.935488864,-0.315021864,-0.176569147
845,4.53,3.03,-0.61,-27.94,-55.25,7.25,-12.42,1.25,3.41,-0.71,0.01,0.67,0.24,611359,45619,W,-0.539713737,-0.506418652,2.55905299,2.850306306,-0.824024819,-0.870974778
846,4.53,3.03,-0.61,-27.94,-55.25,7.25,-10.05,11.9,2.92,-0.71,0.01,0.67,0.24,611399,45659,W,-0.923404803,-0.875842292,2.208919533,2.74548665,-1.30526227,-1.590585884
847,4.53,3.03,-0.61,18.31,-110.88,-3.75,-10.05,11.9,2.92,-0.71,0.01,0.67,0.24,611438,45698,W,-1.302033698,-1.227798586,1.89255769,2.684203261,-1.734585157,-2.285804302
848,4.53,3.03,-0.61,18.31,-110.88,-3.75,-8.13,-6.95,-4.48,-0.71,0.01,0.67,0.24,611481,45741,W,-1.672385944,-1.5561015,1.605942894,2.714447707,-2.098221395,-2.899855028
849,0.06,0.15,0.13,18.31,-110.88,-3.75,-8.13,-6.95,-4.48,-0.71,0.01,0.67,0.24,611523,45783,W,-2.031590661,-1.856487274,1.338635977,2.799166354,-2.387631054,2.85002217
850,0.06,0.15,0.13,18.31,-110.88,-3.75,-9.43,-3.15,-0.15,-0.71,0.01,0.67,0.24,611564,45824,W,-2.379331528,-2.133301698,1.066339251,2.820194352,-2.586773089,2.342169344
851,0.06,0.15,0.13,18.31,-110.88,-3.75,-9.2,-3.11,0.31,-0.71,0.01,0.67,0.24,611606,45866,W,-2.725406287,-2.407045363,0.75681949,2.739138812,-2.685453503,1.878399674
852,0.06,0.15,0.13,18.31,-110.88,-3.75,-9.59,-3.77,-0.23,-0.71,0.01,0.67,0.24,611645,45905,W,-3.083544647,-2.700843137,0.398928185,2.605039236,-2.749826957,2.743385482
853,0.02,-1.21,1.25,18.31,-110.88,-3.75,-9.59,-3.77,-0.23,-0.71,0.01,0.67,0.24,611686,45946,W,2.813445484,-3.032305643,4.05E-05,2.477895971,-2.89710527,-2.863724732
854,0.02,-1.21,1.25,18.31,-110.88,-3.75,-10.66,-6.71,-0.03,-0.71,0.01,0.67,0.24,611728,45988,W,2.348404637,2.873892624,-0.424254685,2.438940266,3.12943293,2.954539679
855,0.02,-1.21,1.25,18.31,-110.88,-3.75,-8.89,-11.27,-2.98,-0.71,0.01,0.67,0.24,611770,46030,W,1.784087761,2.460292386,-0.857301682,2.653986218,2.807001673,2.457368702
856,0.02,-1.21,1.25,18.31,-110.88,-3.75,-5.1,-10.32,-0.8,-0.71,0.01,0.67,0.24,611812,46072,W,1.301135971,2.026306122,-1.291669526,3.1119542,2.464192816,1.975340066
857,0.02,-1.21,1.25,18.31,-110.88,-3.75,-6.14,-8.79,-1.11,-0.71,0.01,0.67,0.24,611855,46115,W,0.864963937,1.584159886,-1.727669139,-2.981403267,2.119450325,1.501075505
858,0.02,-1.21,1.25,18.31,-110.88,-3.75,-8.7,-7.33,-0.42,-0.71,0.01,0.67,0.24,611895,46155,W,0.403178131,1.137614801,-2.165940886,-3.038696224,1.767318777,1.022339388
859,0.33,0.62,-1.35,18.31,-110.88,-3.75,-8.7,-7.33,-0.42,-0.71,0.01,0.67,0.24,611937,46197,W,-0.070071826,0.6830109,-2.607221052,3.089705187,1.398772736,0.543088879
860,0.33,0.62,-1.35,18.31,-110.88,-3.75,-12.11,-1.96,2.15,-0.71,0.01,0.67,0.24,611978,46238,W,-0.539011463,0.214597739,-3.052120924,2.905014794,1.001240574,0.06837008
861,0.33,0.62,-1.35,18.31,-110.88,-3.75,-10.39,-0.78,1.88,-0.71,0.01,0.67,0.24,612020,46280,W,-0.992456831,-0.276205654,2.781576086,2.733352334,0.545887478,-0.399054888
862,0.33,0.62,-1.35,18.31,-110.88,-3.75,-12.19,-0.05,2.42,-0.71,0.01,0.67,0.24,612062,46322,W,-1.435222355,-0.791652422,2.331421025,2.618541733,-0.024570036,-0.855183486
863,0.33,0.62,-1.35,18.31,-110.88,-3.75,-8.66,1.45,1.84,-0.71,0.01,0.67,0.24,612105,46365,W,-1.878637582,-1.322913954,1.890736351,2.611316151,-0.760535256,-1.28934414
864,0.33,0.62,-1.35,18.31,-110.88,-3.75,-9.36,0.18,0.66,-0.71,0.01,0.67,0.24,612144,46404,W,-2.327540276,-1.860396863,1.470030125,2.728855448,-1.523380129,-1.659161654
865,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-9.36,0.18,0.66,-0.71,0.01,0.67,0.24,612185,46445,W,-2.78304941,-2.401762882,1.078299107,2.871845006,-2.119740549,-1.690934392
866,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-8.89,-1.39,-1.38,-0.71,0.01,0.67,0.24,612227,46487,W,3.039271937,-2.959912691,0.719255035,2.923601824,-2.560236096,-0.481672678
867,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-7.52,-5.11,-0.61,-0.71,0.01,0.67,0.24,612269,46529,W,2.575971081,2.720287313,0.381014024,2.883233721,-2.898619302,-0.503467721
868,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-12.3,-1.89,6.02,-0.71,0.01,0.67,0.24,612310,46570,W,2.113562632,2.079673377,0.058276447,2.799243633,3.117682073,-0.838717423
869,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-11.81,-3.65,-1.68,-0.71,0.01,0.67,0.24,612353,46613,W,1.654326087,1.457529326,-0.21153761,2.713511949,2.916527493,-1.241851531
870,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,612395,46655,W,1.19853766,0.888109583,-0.303628339,2.657252607,2.791198104,-1.70896068
871,0.28,0.31,0.08,18.31,-110.88,-3.75,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,612436,46696,W,0.74346471,0.368487514,0.107568049,2.651253377,2.736214392,-2.294946029
872,0.28,0.31,0.08,18.31,-110.88,-3.75,-9.39,-3.23,-0.03,-0.71,0.01,0.67,0.24,612476,46736,W,0.281581608,-0.120627183,0.555012343,2.693933838,2.718848742,3.09473586
873,0.28,0.31,0.08,18.31,-110.88,-3.75,-9.24,-3.23,0.35,-0.71,0.01,0.67,0.24,612518,46778,W,-0.203321937,-0.592506126,0.695953516,2.756798288,2.699949515,1.832810923
874,0.28,0.31,0.08,18.31,-110.88,-3.75,-9.39,-3.15,0.2,-0.71,0.01,0.67,0.24,612558,46818,W,-0.720148544,-1.03600412,0.957976418,2.799713109,2.667530767,0.975770211
875,0.28,0.31,0.08,18.31,-110.88,-3.75,-9.36,-3.08,0.31,-0.71,0.01,0.67,0.24,612598,46858,W,-1.256133434,-1.427421702,1.409385535,2.807568887,2.636307702,0.503270846
876,0.28,0.31,0.08,78.38,-141.63,5.94,-9.36,-3.08,0.31,-0.71,0.01,0.67,0.24,612638,46898,W,-1.790036879,-1.751480603,1.604249717,2.79904667,2.615243875,0.325014495
877,-0.06,-0.18,0.18,78.38,-141.63,5.94,-9.36,-3.08,0.31,-0.71,0.01,0.67,0.24,612677,46937,W,-2.304058018,-2.00473592,1.528719097,2.8162361,2.641796032,0.373842779
878,-0.06,-0.18,0.18,78.38,-141.63,5.94,-9.36,-2.81,0.77,-0.71,0.01,0.67,0.24,612718,46978,W,-2.80008535,-2.216825258,1.310381452,2.931628864,2.806006111,0.689917071
879,-0.06,-0.18,0.18,78.38,-141.63,5.94,-9.43,-2.77,0.62,-0.71,0.01,0.67,0.24,612759,47019,W,2.935187686,-2.452390273,0.990836558,-3.048084686,3.091816761,1.025247615
880,-0.06,-0.18,0.18,78.38,-141.63,5.94,-9.55,-2.81,0.43,-0.71,0.01,0.67,0.24,612800,47060,W,2.199740826,-2.73516449,0.599852765,-2.703161152,-3.017793154,1.015990788
881,-0.06,-0.18,0.18,74.19,-141.75,4.75,-9.55,-2.81,0.43,-0.71,0.01,0.67,0.24,612840,47100,W,1.20169175,-3.057342779,0.166863621,-2.620513899,-3.010617305,0.801931432
882,0.03,-0.62,0.94,74.19,-141.75,4.75,-9.55,-2.81,0.43,-0.71,0.01,0.67,0.24,612882,47142,W,0.269398821,2.877286869,-0.284041959,-2.740381862,-3.100258438,0.515321395
883,0.03,-0.62,0.94,74.19,-141.75,4.75,-10.35,-3,1.19,-0.71,0.01,0.67,0.24,612924,47184,W,-0.399857194,2.512828901,-0.735270846,-2.954996031,3.034748742,0.212199026
884,0.03,-0.62,0.94,74.19,-141.75,4.75,-13.72,-4.65,1.35,-0.71,0.01,0.67,0.24,612965,47225,W,-0.933642507,2.17781868,-1.167648777,3.071031923,2.843990895,-0.075780617
885,0.03,-0.62,0.94,74.19,-141.75,4.75,-18.59,-5.07,1.96,-0.71,0.01,0.67,0.24,613006,47266,W,-1.406489064,2.143122738,-1.565123611,2.797894618,2.618752373,-0.31212528
886,0.03,-0.62,0.94,74.19,-141.75,4.75,-19.93,-3.19,1.73,-0.71,0.01,0.67,0.24,613046,47306,W,-1.838805394,-3.080361358,-1.919023806,2.527377341,2.362375506,-0.428051283
887,1.01,0.94,-0.49,74.19,-141.75,4.75,-19.93,-3.19,1.73,-0.71,0.01,0.67,0.24,613088,47348,W,-2.234742885,-3.087942557,-2.223627792,2.281174364,2.076464589,-0.263212665
888,-1.1,-0.7,-1.46,74.19,-141.75,4.75,-19.93,-3.19,1.73,-0.71,0.01,0.67,0.24,613128,47388,W,-2.588287746,2.829714052,-2.476915698,2.104991938,1.765689379,0.211612171
889,-1.1,-0.7,-1.46,74.19,-141.75,4.75,-3.27,-5.68,-1.26,-0.71,0.01,0.67,0.24,613170,47430,W,-2.880939938,2.395388989,-2.68411252,2.129636883,1.438140259,0.418442802
890,-1.1,-0.7,-1.46,74.19,-141.75,4.75,-9.47,-0.39,2.42,-0.71,0.01,0.67,0.24,613213,47473,W,-3.051208807,1.935318922,-2.862377731,2.588425964,1.103840501,0.372218304
891,-1.1,-0.7,-1.46,74.19,-141.75,4.75,-11.84,0.52,2.99,-0.71,0.01,0.67,0.24,613255,47515,W,-3.009431206,1.454335693,-3.037725463,2.969621987,0.777365636,0.254589377
892,-1.1,-0.7,-1.46,74.19,-141.75,4.75,-12.77,0.37,1.69,-0.71,0.01,0.67,0.24,613296,47556,W,-2.892270294,0.95220376,3.040215401,2.970203471,0.487492932,0.147070402
893,-0.28,0.7,-2.92,74.19,-141.75,4.75,-12.77,0.37,1.69,-0.71,0.01,0.67,0.24,613337,47597,W,-2.977503675,0.432541591,2.785087883,2.838558702,0.273506456,0.046243091
894,-1.09,0.87,-2.63,74.19,-141.75,4.75,-12.77,0.37,1.69,-0.71,0.01,0.67,0.24,613378,47638,W,3.044825717,-0.094863876,2.484690436,2.687900085,0.121034687,-0.061709458
895,-1.09,0.87,-2.63,74.19,-141.75,4.75,-13.11,-0.66,2.95,-0.71,0.01,0.67,0.24,613420,47680,W,2.696010623,-0.613211925,2.155652822,2.575278806,-0.153892904,-0.181204977
896,-2.07,0.48,-1.76,74.19,-141.75,4.75,-13.11,-0.66,2.95,-0.71,0.01,0.67,0.24,613460,47720,W,2.309234593,-1.112623148,1.812857057,2.545638819,-0.585112515,-0.324027404
897,-2.07,0.48,-1.76,74.19,-141.75,4.75,-9.97,0.64,1.96,-0.71,0.01,0.67,0.24,613502,47762,W,1.906027514,-1.588943717,1.460301036,2.606574845,-1.051318683,-0.497785046
898,-2.07,0.48,-1.76,74.19,-141.75,4.75,-10.58,1.33,2.99,-0.71,0.01,0.67,0.24,613541,47801,W,1.491318906,-2.036504605,1.095757752,2.696437903,-1.494027854,-0.686556413
899,0.38,-0.2,-0.01,74.19,-141.75,4.75,-10.58,1.33,2.99,-0.71,0.01,0.67,0.24,613583,47843,W,1.068749442,-2.457100538,0.718690614,2.743916282,-1.905240166,-0.864468517
900,0.34,-0.42,2.93,74.19,-141.75,4.75,-10.58,1.33,2.99,-0.71,0.01,0.67,0.24,613624,47884,W,0.642691948,-2.861098616,0.329662108,2.723847549,-2.287567803,-1.024224891
